depth,month,year,dtime,day,magType,Agency,eventID,latitude,longitude,second,magnitude,minute,hour,catalogue
0,10,1914,1914.75594857,3,MW,,106,37.5,30,34,7.1,6,22,ANSS
0,4,1922,1922.3260274,30,MB,,5201,33.0002,35.5004,0,3.1,0,0,GII
0,4,1929,1929.31589612,26,MB,,5221,32.8,36.5002,0,3.1,15,7,GII
0,4,1959,1959.27274344,10,MB,,5274,33.4,35.6,57,3.1,13,13,GII
0,3,1966,1966.20313927,16,MB,,5304,35.2496,32.3995,0,3.1,30,3,GII
0,1,1968,1968.02126176,8,MB,,10082,36.6,32,48,4.7,45,18,IRIS
0,4,1968,1968.26899941,8,MD,,5325,33.6806,34.4329,27,3.1,53,10,GII
0,12,1968,1968.95446642,15,MB,ISC,10098,36.1,30,59,4,1,8,IRIS
0,3,1970,1970.23895494,29,MB,ISC,10135,39.4,30,43,3.8,14,5,IRIS
0,3,1970,1970.24337855,30,MB,ISC,10142,39.2,30.1,46,3.9,59,19,IRIS
0,4,1970,1970.25979604,5,MB,ATH,10149,39.2,31.7,48,4.2,48,19,IRIS
0,4,1970,1970.30233974,21,MB,ISC,10164,39,30.2,46,4.6,29,8,IRIS
0,4,1970,1970.3170598,26,MB,ISC,10167,39.3,30.2,38,4.2,26,17,IRIS
0,10,1970,1970.76743858,8,MB,ISC,10193,31.7,35.3,43,4.9,45,2,IRIS
0,5,1971,1971.35973969,12,MB,LAO,10207,37.7072,30.0116,11,4.6,19,7,IRIS
0,5,1971,1971.35981833,12,MB,LAO,10208,38.1689,30.1173,31,4.3,0,8,IRIS
0,5,1971,1971.36260848,13,MB,LAO,10213,37.7574,30.6252,1,4.4,27,8,IRIS
0,5,1971,1971.37198868,16,MB,LAO,10219,37.6796,30.6879,15,3.7,37,18,IRIS
0,6,1971,1971.43595374,9,MB,ATH,10232,37.6279,30.3822,17,4.3,57,2,IRIS
0,6,1971,1971.49545041,30,MB,LAO,10239,36.8129,30.4118,44,4.2,8,20,IRIS
0,5,1972,1972.36444944,13,ML,LAO,10262,37.9639,36.1398,26,4.5,19,9,IRIS
0,6,1972,1972.49018972,28,MB,,5407,27.6991,33.8104,35.4,5.5,49,9,GII
0,7,1972,1972.55145821,20,MB,LAO,10265,38.5627,30.5755,32,3.9,0,20,IRIS
0,8,1972,1972.58967529,3,MB,LAO,10270,37.8826,32.1478,28,4.3,42,19,IRIS
0,10,1972,1972.81309126,24,MB,LAO,10276,37.7734,32.6404,37,4.8,11,14,IRIS
0,10,1972,1972.818088,26,MB,LAO,10277,38.238,30.0367,6,3.8,5,10,IRIS
0,11,1972,1972.89005806,21,MB,LAO,10278,35.4853,33.4934,12,4.1,16,18,IRIS
0,3,1973,1973.21728009,21,MB,LAO,10279,33.9491,32.3586,25,4.2,22,7,IRIS
0,8,1973,1973.61289118,12,MD,,5418,34.1952,36.6219,36.299,3.6,55,16,GII
0,8,1973,1973.61380708,13,MD,,5420,33.7913,35.177,0,3.2,57,0,GII
0,6,1974,1974.44739606,13,MB,LAO,10303,37.7054,32.7729,22,3.8,11,7,IRIS
0,7,1974,1974.5790736,31,MB,LAO,10308,36.7855,36.595,5,4.4,41,8,IRIS
0,8,1974,1974.64842136,25,MB,LAO,10312,37.2223,30.246,16,4.2,10,16,IRIS
0,2,1975,1975.16014346,28,MB,LAO,10319,39.958,39.2717,24,4.2,51,10,IRIS
0,3,1975,1975.23135876,26,MB,LAO,10321,38.7093,30.3249,10,3.8,42,10,IRIS
0,5,1975,1975.3592825,12,MB,,5444,27.7899,33.9676,52.99,4.2,18,3,GII
0,1,1976,1976.02191428,9,MB,ISK,10340,38.7081,30.8189,42,3.6,29,0,IRIS
0,1,1976,1976.03158868,12,MB,,30948,38.83,30,30,3.5,28,13,KOERI
0,2,1976,1976.13142949,18,MB,ISK,10346,39.0891,30.0273,36,3,28,2,IRIS
0,5,1976,1976.39803355,25,MB,ISK,10352,39.0317,30.2103,36,3.2,19,16,IRIS
0,6,1976,1976.417325,1,MB,ISK,10353,37.3286,30.6579,58,3.4,46,17,IRIS
0,6,1976,1976.45560283,15,MB,ISK,10354,38.8206,32.3139,55,4.1,0,18,IRIS
0,9,1976,1976.66908198,1,MB,,10364,36,30,58,3.9,12,21,IRIS
0,9,1976,1976.68548317,7,MB,,10365,38.291,30.4581,3,4,17,21,IRIS
0,9,1976,1976.69774516,12,MB,,30927,35.88,39.25,36.5,3.7,59,8,KOERI
0,9,1976,1976.74484606,29,ML,ISK,10373,38.6328,30.4125,40,3.6,43,14,IRIS
0,12,1976,1976.96832894,20,ML,ISK,10378,37.8861,31.7337,5,3.9,48,9,IRIS
0,12,1976,1976.99472051,30,MB,,10379,37.9,30.2518,30,3.9,37,1,IRIS
0,4,1977,1977.26665506,8,MB,,30914,37.9,36.7,54,4.3,53,7,KOERI
0,4,1977,1977.26844952,8,ML,ISK,10380,36.9902,31.2098,4,3.6,37,23,IRIS
0,4,1977,1977.2862858,15,MB,ISK,10383,36.7471,31.1648,49,3.5,51,11,IRIS
0,4,1977,1977.30217177,21,MB,ISK,10385,38.7408,31.5753,29,3.8,1,7,IRIS
0,4,1977,1977.31196553,24,MB,ISK,10386,39.1773,33.5043,5,3.1,49,20,IRIS
0,5,1977,1977.33628555,3,MB,ISK,10387,36.3307,31.2689,41,4.1,51,17,IRIS
0,8,1977,1977.60521785,9,MB,ISK,10394,37.7412,30.6143,30,3.9,42,21,IRIS
0,8,1977,1977.60610008,10,MB,ISK,10395,38.9273,30.0947,12,3.2,26,5,IRIS
0,8,1977,1977.64523221,24,MB,ISK,10396,35.2746,30.5788,3,4.3,14,12,IRIS
0,8,1977,1977.64962186,26,MB,,10397,35.5,30.066,15,3.9,41,2,IRIS
0,9,1977,1977.68356761,7,MB,,10398,38.4,30.7,8,3.7,3,12,IRIS
0,9,1977,1977.69728913,12,MB,,10399,38.6986,30.8767,10,3.5,15,12,IRIS
0,10,1977,1977.79869711,19,MB,,30894,36.82,30.12,12.1,3.5,35,12,KOERI
0,10,1977,1977.79905857,19,MB,ISK,10403,38.7255,31.0529,11,3.3,45,15,IRIS
0,12,1977,1977.97050396,21,MB,ISK,10407,36.1506,33.1123,53,3.7,36,5,IRIS
0,1,1978,1978.03300054,13,MB,ISK,10408,39.9794,30.4999,5,3.6,5,1,IRIS
0,4,1978,1978.32695947,30,MB,,30875,38.88,30.8,54,3.7,9,8,KOERI
0,5,1978,1978.36968214,15,MB,ISK,10418,38.6634,31.1076,56,3.8,24,22,IRIS
0,5,1978,1978.37516232,17,MB,ISK,10419,38.1861,30.1041,19,3.6,25,22,IRIS
0,7,1978,1978.5095099,5,MB,,30865,39.49,33.2,24.2,3.9,18,23,KOERI
0,7,1978,1978.57522723,29,MB,ISK,10425,37.4813,30.2481,26,3.6,59,22,IRIS
0,8,1978,1978.60572026,10,MB,ISK,10427,39.5856,30.6162,34,3.1,6,2,IRIS
0,9,1978,1978.71440925,18,MB,ISK,10430,38.3394,30.4088,30,3.2,13,18,IRIS
0,10,1978,1978.76236,6,MB,ISK,10436,37.7836,30.6739,25,3.1,16,6,IRIS
0,7,1979,1979.56410008,25,MB,ISK,10470,39.3677,30.9702,0,3.1,31,21,IRIS
0,12,1979,1979.92967494,6,MB,ISK,10483,38.7761,31.0984,9,3.5,57,7,IRIS
0,1,1980,1980.03486326,13,MB,,10489,38.59,31.77,20,3.5,14,18,IRIS
0,1,1980,1980.04856039,18,MB,ISK,10491,37.0832,30.9932,16,3.5,33,18,IRIS
0,2,1980,1980.13004908,17,MB,ISK,10496,37.7519,30.3557,4,3.4,21,14,IRIS
0,3,1980,1980.18476286,8,MB,ISK,10501,37.3675,30.4198,25,3.5,57,14,IRIS
0,3,1980,1980.24305397,29,MB,ISK,10502,37.8185,30.5556,10,3.3,59,22,IRIS
0,3,1980,1980.24521045,30,MB,ISK,10503,37.5997,32.0798,43,3.4,55,17,IRIS
0,4,1980,1980.30554389,21,MB,ISK,10504,39.3098,30.0046,51,3,53,19,IRIS
0,4,1980,1980.30555426,21,MB,ISK,10505,39.3031,30.1109,19,3.1,59,19,IRIS
0,4,1980,1980.30566559,21,MB,,30799,39.26,30.12,59.6,3.7,57,20,KOERI
0,7,1980,1980.53101564,13,MB,,10515,36.7697,31.6967,29,3.5,26,8,IRIS
0,8,1980,1980.60642099,9,MB,ISK,10516,38.8578,31.3495,7,3.6,48,22,IRIS
0,11,1980,1980.86010309,10,MB,ISK,10526,38.7614,30.9113,44,3.8,8,19,IRIS
0,11,1980,1980.86071399,11,MB,ISK,10527,38.817,31.0311,42,3.4,30,0,IRIS
0,11,1980,1980.86092115,11,MB,,10528,36.85,30.2,53,3.6,19,2,IRIS
0,1,1981,1981.06625117,25,MB,ISK,10535,37.9461,30.1472,37,3.3,21,4,IRIS
0,2,1981,1981.11561926,12,MB,ISK,10542,39.8795,30.3138,29,3.2,49,4,IRIS
0,4,1981,1981.27243943,10,MB,ISK,10549,38.8506,31.3534,10,3.9,34,10,IRIS
0,4,1981,1981.27271506,10,MB,ISK,10551,38.956,31.2753,2,3.7,59,12,IRIS
0,4,1981,1981.29388112,18,MB,ISK,10553,36.9804,30.4186,55,3.7,23,6,IRIS
0,5,1981,1981.36950091,15,MB,,30757,37.44,30,40.8,3.8,49,20,KOERI
0,5,1981,1981.38031992,19,MB,ISK,10562,38.992,30.119,9,3.2,36,19,IRIS
0,5,1981,1981.38273237,20,MB,ISK,10563,35.9137,30.9981,8,3.6,44,16,IRIS
0,6,1981,1981.42538061,5,MB,,10565,36.79,30.54,3,3.6,20,6,IRIS
0,10,1981,1981.79303491,17,MB,,10579,37.2684,31.6,9,3.7,59,10,IRIS
0,12,1981,1981.93823208,9,MB,ISK,10589,37.2942,30.0673,47,3.2,54,10,IRIS
0,1,1982,1982.03499998,13,MB,,5479,32.5179,35.6721,59.519,4.2,35,18,GII
0,3,1982,1982.24358822,30,MB,,10604,36.9,30.3,58,3.5,49,21,IRIS
0,4,1982,1982.26049106,6,MB,,10607,36.7,30.5,6,3.7,54,1,IRIS
0,4,1982,1982.29241197,17,MB,,10608,38.16,32.1283,44,4.3,31,17,IRIS
0,5,1982,1982.36434557,13,MB,ISK,10612,38.2869,30.7594,2,3.3,40,23,IRIS
0,8,1982,1982.62769552,18,ML,ISK,10624,36.814,30.0073,46,3.4,36,2,IRIS
0,8,1982,1982.66053123,30,MB,ISK,10626,38.1703,31.3671,13,3.1,15,2,IRIS
0,1,1983,1983.03844169,15,MB,ISK,10634,38.2388,31.4179,57,3.1,44,0,IRIS
0,2,1983,1983.09324337,4,ML,IPRG,10655,29.32,34.83,43,4.1,48,0,IRIS
0,2,1983,1983.10241933,7,ML,ISK,10665,37.4854,30.1377,36,3.3,11,9,IRIS
0,2,1983,1983.10982201,10,ML,ISK,10672,39.0917,30.319,27,3,2,2,IRIS
0,2,1983,1983.14700843,23,ML,ISK,10680,38.7478,30.6951,38,3.8,47,15,IRIS
0,3,1983,1983.20657899,17,ML,ISK,10684,37.0457,30.2481,55,3.5,37,9,IRIS
0,7,1983,1983.51233159,7,MB,ISK,10699,38.3428,30.3982,29,3,1,0,IRIS
0,7,1983,1983.52243918,10,MB,ISK,10701,38.2089,30.3402,2,3.4,34,16,IRIS
0,7,1983,1983.52401801,11,MB,ISK,10702,37.7897,30.1587,52,3,23,6,IRIS
0,7,1983,1983.56909472,27,ML,ISK,10707,38.7519,31.0586,11,3,16,17,IRIS
0,10,1983,1983.81898944,26,MB,ISK,10720,38.2766,31.5138,51,3.3,20,22,IRIS
0,12,1983,1983.92218867,3,MB,ISK,10728,36.8464,31.551,22,3.7,22,14,IRIS
0,1,1984,1984.02860988,11,MB,,30684,35.97,30,33,3.6,18,11,KOERI
0,2,1984,1984.11150416,10,ML,IPRG,10748,32.9742,35.9982,9,3.1,27,19,IRIS
0,2,1984,1984.13581869,19,ML,ISK,10753,38.7691,31.3048,53,3.3,1,17,IRIS
0,5,1984,1984.35612424,10,MD,,5614,35.6726,37.3322,43.157,3.5,11,8,GII
0,6,1984,1984.44694359,12,MB,,10812,38.9,32,9,3.5,57,13,IRIS
0,6,1984,1984.49721191,30,ML,ISK,10823,38.2056,30.8077,34,3.2,30,23,IRIS
0,7,1984,1984.5068065,4,ML,IPRG,10824,31.6673,35.0261,18,3.1,47,11,IRIS
0,7,1984,1984.50736313,4,ML,ISK,10825,38.4565,30.3427,40,3.2,40,16,IRIS
0,7,1984,1984.53307832,14,ML,ISK,10828,38.3955,31.4095,36,3.6,33,2,IRIS
0,7,1984,1984.57610532,29,ML,IPRG,10839,33.7044,35.6287,33,3.2,30,20,IRIS
0,8,1984,1984.60546818,9,ML,ISK,10845,38.0197,30.7368,57,3.2,25,14,IRIS
0,9,1984,1984.72938736,23,ML,ISK,10876,38.8907,31.4044,19,3.4,56,22,IRIS
0,11,1984,1984.88865687,21,ML,ISK,10909,38.6861,31.6659,43,3,57,5,IRIS
0,3,1985,1985.16753523,3,MB,,30647,37.9,30,31,3.5,36,3,KOERI
0,4,1985,1985.24872942,1,ML,ISK,10967,38.0921,31.9012,11,3.1,52,18,IRIS
0,4,1985,1985.27272698,10,ML,JSO,10971,33.1236,36.12,18,3.5,5,13,IRIS
0,4,1985,1985.27553748,11,ML,IPRG,10972,29.39,36.57,30,3,42,13,IRIS
0,4,1985,1985.28620114,15,ML,IPRG,10974,30.91,35.11,19,3,7,11,IRIS
0,4,1985,1985.28659779,15,ML,IPRG,10975,30.79,35.19,48,3,35,14,IRIS
0,4,1985,1985.3039316,21,ML,IPRG,10980,35.884,32.1939,27,3.3,26,22,IRIS
0,4,1985,1985.3182177,27,MD,,5653,28.8932,34.915,13.359,3.4,35,3,GII
0,5,1985,1985.36561685,14,ML,IPRG,10994,30.9585,35.1141,13,3.1,48,10,IRIS
0,6,1985,1985.42524283,5,MS,ISK,11006,38.5462,30.2714,38,3.1,7,5,IRIS
0,7,1985,1985.49921632,2,ML,ISK,11019,38.8225,31.555,6,3.3,8,5,IRIS
0,7,1985,1985.55233067,21,ML,IPRG,11025,30.97,35.11,0,3,25,14,IRIS
0,7,1985,1985.55483552,22,ML,IPRG,11027,31.0343,35.2409,33,3.4,21,12,IRIS
0,9,1985,1985.72157144,21,ML,JSO,11047,33.3414,35.3893,57,3.3,57,8,IRIS
0,9,1985,1985.73341882,25,MD,,5660,34.1025,35.625,55.84,3.6,44,16,GII
0,11,1985,1985.85094134,7,ML,IPRG,11064,28.87,34.72,46,3.5,14,14,IRIS
0,12,1985,1985.95373053,15,ML,ISK,11078,38.1333,31.1043,46,3.5,40,2,IRIS
0,2,1986,1986.13780003,20,MD,,5673,28.6278,34.2248,41.851,3.3,7,7,GII
0,2,1986,1986.14839564,24,MB,ISK,11094,38.6283,30.6254,45,3.6,56,3,IRIS
0,2,1986,1986.1485241,24,MB,,11095,38.9553,31.2689,16,3.6,4,5,IRIS
0,3,1986,1986.19284602,12,ML,IPRG,11103,29.47,32.58,52,3.1,19,9,IRIS
0,4,1986,1986.29531142,18,ML,JSO,11115,33.7736,35.7109,41,3.4,55,18,IRIS
0,5,1986,1986.33379021,2,MS,JSO,11123,33.4545,36.2596,8,3.3,0,20,IRIS
0,5,1986,1986.36072761,12,ML,IPRG,11132,31.6749,35.068,26,3.2,58,15,IRIS
0,5,1986,1986.37245045,16,MD,,5676,33.3658,35.6402,57.379,3.5,39,22,GII
0,8,1986,1986.5995183,7,ML,IPRG,11160,29.1542,34.7196,49,4.4,46,19,IRIS
0,10,1986,1986.79465478,18,ML,IPRG,11173,29.743,31.9543,33,3.9,10,1,IRIS
0,11,1986,1986.84281329,4,ML,IPRG,11178,30.7922,34.257,40,3.1,2,15,IRIS
0,11,1986,1986.84537053,5,ML,IPRG,11179,30.7704,34.2795,45,3,26,13,IRIS
0,11,1986,1986.84917266,6,ML,IPRG,11180,30.7362,35.8488,9,3,45,22,IRIS
0,2,1987,1987.09743613,5,MD,,5693,31.2498,37.7402,25.642,3.1,32,13,GII
0,2,1987,1987.12714954,16,ML,IPRG,11199,32.0272,31.1071,48,3.6,49,9,IRIS
0,5,1987,1987.34927315,8,ML,IPRG,11208,29.2508,34.4576,58,3,37,11,IRIS
0,5,1987,1987.36718243,15,ML,IPRG,11212,30.0575,35.8751,5,3.4,31,0,IRIS
0,6,1987,1987.4695227,21,MB,ISK,11229,37.341,30.3819,8,3.4,1,9,IRIS
0,10,1987,1987.75422917,3,MD,,5709,28.3778,34.7148,51.241,3.3,2,7,GII
0,10,1987,1987.78503251,14,MD,,5711,28.361,35.27,5.24,3.4,53,12,GII
0,10,1987,1987.81239874,24,MB,,356,34.372,39.336,46.52,4.4,36,12,ANSS
0,11,1987,1987.86028995,11,MB,ISK,11263,35.4979,30.8233,24,3.1,8,0,IRIS
0,6,1988,1988.47651886,23,ML,ISK,11322,39.0789,30.1278,30,3,44,9,IRIS
0,10,1988,1988.76842153,8,ML,IPRG,11340,30.4581,32.1715,53,3.4,48,5,IRIS
0,10,1988,1988.76842168,8,MD,,5735,30.2525,32.4799,57.756,3.4,48,5,GII
0,11,1988,1988.86888972,14,MD,,5740,27.1768,34.832,38.437,3.3,19,0,GII
0,5,1989,1989.34955917,8,MB,ISK,11391,37.8473,30.6576,18,3.2,8,14,IRIS
0,5,1989,1989.37115826,16,ML,IPRG,11393,34.6089,32.5227,47,3,20,11,IRIS
0,5,1989,1989.37115851,16,MD,,5758,34.34,32.9953,54.848,3,20,11,GII
0,6,1989,1989.43866688,10,MD,,5764,29.1609,32.6806,18.573,3,43,2,GII
0,6,1989,1989.43866695,10,ML,IPRG,11402,29.4385,32.8528,21,3,43,2,IRIS
0,6,1989,1989.44996182,14,MD,,5768,27.3431,33.3771,55.882,3.5,39,5,GII
0,9,1989,1989.66929385,2,ML,ISK,11430,37.5762,30.0733,51,3.2,0,7,IRIS
0,9,1989,1989.7157244,19,MD,,30451,39.97,30.9,44.7,3.6,44,5,KOERI
0,9,1989,1989.73166118,25,ML,JSO,11439,33.288,35.5528,7,3.1,21,1,IRIS
0,12,1989,1989.92474312,4,ML,ISK,11458,39.8031,30.5107,59,3.1,44,12,IRIS
0,4,1990,1990.29928044,20,ML,IPRG,11488,29.0657,34.4479,48,3,41,5,IRIS
0,4,1990,1990.29974016,20,MB,,5794,29.0349,34.7493,25.659,4.1,43,9,GII
0,4,1990,1990.2997936,20,ML,IPRG,11491,29.0546,34.4559,31,3.5,11,10,IRIS
0,4,1990,1990.29979364,20,MD,,5795,29.0629,34.6802,32.321,3.5,11,10,GII
0,4,1990,1990.29985955,20,MD,,5796,29.0716,34.712,10.796,3.5,46,10,GII
0,4,1990,1990.29985962,20,ML,IPRG,11492,29.2644,34.5253,13,3.5,46,10,IRIS
0,4,1990,1990.29990052,20,MD,,5798,28.9831,34.8395,42.75,3.7,7,11,GII
0,4,1990,1990.29990056,20,ML,IPRG,11494,29.1076,34.7651,44,3.7,7,11,IRIS
0,4,1990,1990.30032633,20,MB,IPRG,11495,28.9251,34.6465,31,4.3,51,14,IRIS
0,4,1990,1990.30032635,20,MB,,5799,28.9467,34.7928,31.798,4.3,51,14,GII
0,4,1990,1990.30034159,20,MD,,5800,29.1433,34.7577,32.449,3.5,59,14,GII
0,4,1990,1990.30034164,20,ML,IPRG,11496,29.3296,34.4995,34,3.5,59,14,IRIS
0,4,1990,1990.30040738,20,ML,IPRG,11497,29.0143,34.4471,7,3.1,34,15,IRIS
0,4,1990,1990.3004074,20,MD,,5801,29.0166,34.7109,7.709,3.1,34,15,GII
0,4,1990,1990.32164514,28,MB,ISK,11502,37.513,31.0381,41,3.3,36,9,IRIS
0,5,1990,1990.38450711,21,MD,,5804,34.6338,32.5747,56.194,3.3,16,8,GII
0,6,1990,1990.46025688,17,MB,ISK,11509,37.94,30.01,1,3.1,51,23,IRIS
0,6,1990,1990.46042605,18,ML,IPRG,11510,29.1828,33.9492,56,3.1,19,1,IRIS
0,6,1990,1990.46042617,18,MD,,5807,29.3017,34.1044,59.568,3.1,19,1,GII
0,7,1990,1990.57854474,31,MD,,5815,27.8662,34.4445,6.98,3.2,3,4,GII
0,11,1990,1990.84050436,3,MD,,5827,27.6652,34.4429,5.357,3.4,49,18,GII
0,3,1991,1991.16774772,3,ML,ISK,11592,37.1749,30.1177,12,3,28,5,IRIS
0,3,1991,1991.16775469,3,ML,ISK,11593,37.1294,30.1772,52,3.2,31,5,IRIS
0,3,1991,1991.16787205,3,ML,ISK,11595,37.1171,30.1431,33,3.2,33,6,IRIS
0,5,1991,1991.368426,15,MD,,5851,29.1259,34.7224,42.466,3.2,24,11,GII
0,5,1991,1991.36842605,15,ML,IPRG,11625,29.3183,34.4559,44,3.1,24,11,IRIS
0,5,1991,1991.37145377,16,ML,IPRG,11628,29.0889,34.4709,6,3,56,13,IRIS
0,6,1991,1991.43321436,8,ML,ISK,11638,39.7114,30.3335,28,3,57,2,IRIS
0,11,1991,1991.91503754,30,MB,,5884,29.0493,34.9029,43.8,4.1,43,23,GII
0,7,1993,1993.57996586,31,MD,,5986,28.9893,34.6798,3.45,3.2,30,16,GII
0,8,1993,1993.58794146,3,ML,IPRG,12025,29.1346,34.3247,2,3,22,14,IRIS
0,8,1993,1993.58794148,3,MD,,6009,29.0657,34.5241,2.44,3,22,14,GII
0,8,1993,1993.58811596,3,ML,IPRG,12037,28.954,34.2935,45,3.2,53,15,IRIS
0,8,1993,1993.58811603,3,MD,,6022,28.9754,34.5117,46.991,3.2,53,15,GII
0,8,1993,1993.58823075,3,ML,IPRG,12044,28.7607,34.623,5,3.1,54,16,IRIS
0,8,1993,1993.58823084,3,MD,,6030,28.8904,34.744,7.725,3.1,54,16,GII
0,8,1993,1993.58839396,3,MB,IPRG,12059,28.6124,34.4913,52,4.1,19,18,IRIS
0,8,1993,1993.58839412,3,MB,,6045,28.8164,34.6155,56.87,4.1,19,18,GII
0,8,1993,1993.58840134,3,MD,,6046,29.0716,34.5822,44.641,3,23,18,GII
0,8,1993,1993.58856513,3,ML,IPRG,12065,29.0428,34.4014,50,3.3,49,19,IRIS
0,8,1993,1993.58856515,3,MD,,6051,28.9571,34.7181,50.512,3.3,49,19,GII
0,8,1993,1993.58857623,3,ML,IPRG,12066,28.884,34.716,40,3,55,19,IRIS
0,8,1993,1993.58865389,3,MB,IPRG,12070,29.0129,34.2561,29,4,36,20,IRIS
0,8,1993,1993.58865396,3,MB,,6055,28.9944,34.5221,31.218,4,36,20,GII
0,8,1993,1993.58881034,3,ML,IPRG,12076,29.1285,34.2097,43,3,58,21,IRIS
0,8,1993,1993.58901941,3,ML,IPRG,12085,29.0583,34.4045,36,3.6,48,23,IRIS
0,8,1993,1993.58901945,3,MD,,6068,29.0162,34.659,37.338,3.6,48,23,GII
0,8,1993,1993.59084976,4,ML,IPRG,12109,28.6273,34.5973,38,3.3,50,15,IRIS
0,8,1993,1993.59084987,4,MD,,6089,28.8146,34.6083,41.624,3.3,50,15,GII
0,8,1993,1993.59150722,4,MD,,6099,28.8366,34.659,11.736,3.1,36,21,GII
0,8,1993,1993.59249467,5,MB,IPRG,12134,28.71,34.77,12,4.1,15,6,IRIS
0,8,1993,1993.59290239,5,MB,,6119,28.0996,34.8288,29.75,4.2,49,9,GII
0,8,1993,1993.59539022,6,ML,IPRG,12151,28.9426,34.405,6,3,37,7,IRIS
0,8,1993,1993.59539027,6,MD,,6131,28.9512,34.5418,7.683,3,37,7,GII
0,8,1993,1993.59594947,6,MD,,6136,28.8824,34.7595,2.34,3.3,31,12,GII
0,8,1993,1993.59798459,7,MB,IPRG,12165,28.6098,34.3855,42,4.1,20,6,IRIS
0,8,1993,1993.59798478,7,MB,,6146,28.9637,34.5242,48.147,4,20,6,GII
0,8,1993,1993.60037689,8,MB,,6153,28.4108,34.5765,5.675,4.2,18,3,GII
0,8,1993,1993.60058441,8,MD,,6154,28.8139,34.6414,10.1,3.4,7,5,GII
0,8,1993,1993.60067584,8,MD,,6156,28.9656,34.4277,13.225,3.3,55,5,GII
0,8,1993,1993.60394442,9,MB,,6170,28.8462,34.6124,11.381,4.1,33,10,GII
0,8,1993,1993.60722254,10,ML,IPRG,12198,28.6072,34.1649,10,3,16,15,IRIS
0,8,1993,1993.60990024,11,ML,IPRG,12203,28.9899,34.3904,34,3.1,43,14,IRIS
0,8,1993,1993.60990026,11,MD,,6182,28.9461,34.5823,34.5,3.1,43,14,GII
0,8,1993,1993.61036217,11,MD,,6184,28.9401,34.4993,21.452,3.2,46,18,GII
0,8,1993,1993.61036219,11,ML,IPRG,12205,29.1005,34.2916,22,3.2,46,18,IRIS
0,8,1993,1993.61273983,12,MD,,6189,28.8676,34.7098,3.19,3.2,36,15,GII
0,8,1993,1993.61438258,13,MB,IPRG,12218,28.7011,34.6245,29,4.1,59,5,IRIS
0,8,1993,1993.61438269,13,MB,,6196,28.8641,34.5969,32.527,4.1,59,5,GII
0,8,1993,1993.61521502,13,ML,IPRG,12223,28.7634,34.2894,1,3.7,17,13,IRIS
0,8,1993,1993.61521517,13,MD,,6200,29.0544,34.2791,5.693,3.7,17,13,GII
0,8,1993,1993.6199219,15,MD,JSO,12234,28.25,34.34,57,3.3,30,6,IRIS
0,8,1993,1993.62106358,15,ML,IPRG,12235,28.6429,34.5243,1,3.6,31,16,IRIS
0,8,1993,1993.62106372,15,MD,,6212,28.8904,34.5046,5.597,3.6,31,16,GII
0,8,1993,1993.6287193,18,ML,IPRG,12246,28.7116,34.5806,52,3.2,34,11,IRIS
0,8,1993,1993.62871941,18,MD,,6223,28.8813,34.601,55.337,3.2,34,11,GII
0,8,1993,1993.6343945,20,MD,,6229,28.8107,34.6932,44.916,3.1,17,13,GII
0,8,1993,1993.6347193,20,ML,IPRG,12254,29.0395,34.2748,28,3.6,8,16,IRIS
0,8,1993,1993.63471931,20,MD,,6230,28.9217,34.4693,28.11,3.6,8,16,GII
0,8,1993,1993.64463975,24,ML,IPRG,12266,28.9488,34.292,39,3.6,2,7,IRIS
0,8,1993,1993.64463978,24,MD,,6243,28.9208,34.4589,40.2,3.6,2,7,GII
0,8,1993,1993.64688302,25,ML,IPRG,12271,28.6955,34.5282,43,3.1,41,2,IRIS
0,8,1993,1993.6468831,25,MD,,6248,28.8085,34.6445,45.337,3.1,41,2,GII
0,8,1993,1993.64766786,25,MB,,6249,28.8209,34.6072,13.62,4.1,34,9,GII
0,8,1993,1993.65607744,28,ML,IPRG,12281,28.7055,34.4856,18,3.4,14,11,IRIS
0,8,1993,1993.65607756,28,MD,,6256,28.8866,34.5906,21.84,3.4,14,11,GII
0,8,1993,1993.65690278,28,MD,JSO,12283,32.7953,38.3995,6,4.1,28,18,IRIS
0,8,1993,1993.65948925,29,ML,IPRG,12286,28.9741,34.3565,33,3.5,7,17,IRIS
0,8,1993,1993.65948929,29,MD,,6260,28.9505,34.5616,34.19,3.5,7,17,GII
0,9,1993,1993.67557921,4,ML,IPRG,12303,28.608,34.5766,26,3.3,4,14,IRIS
0,9,1993,1993.67557937,4,MD,,6273,28.8605,34.602,30.899,3.3,4,14,GII
0,9,1993,1993.69200377,10,ML,IPRG,12323,28.6211,34.7013,11,3.4,57,13,IRIS
0,9,1993,1993.6920039,10,MD,,6290,28.805,34.6621,14.925,3.4,57,13,GII
0,9,1993,1993.69873491,13,ML,IPRG,12330,28.7299,34.4396,4,3.6,55,0,IRIS
0,9,1993,1993.69873502,13,MD,,6297,28.8746,34.5502,7.66,3.6,55,0,GII
0,9,1993,1993.69906871,13,MD,,6298,28.8179,34.6994,30.893,3,50,3,GII
0,9,1993,1993.69961271,13,MD,,6299,28.8855,34.3884,26.268,3.3,36,8,GII
0,9,1993,1993.69961279,13,ML,IPRG,12332,29.0885,34.3322,29,3.3,36,8,IRIS
