time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2004-03-16T14:58:02.660Z,35.186,33.426,30,3.7,ml,6,202.1,,,us,usp000cq3j,2014-11-07T01:21:43.236Z,"Cyprus region",earthquake
2004-03-15T23:49:56.000Z,31.37,35.54,12,4.3,ml,12,215.7,,,us,usp000cq1u,2014-11-07T01:21:43.092Z,"Dead Sea region",earthquake
2004-03-07T21:55:27.660Z,35.861,32.343,15,3.1,ml,6,313,,,us,usp000cpcu,2014-11-07T01:21:39.636Z,"Cyprus region",earthquake
2004-03-07T14:10:10.690Z,35.291,33.438,35,3.4,ml,6,221.1,,,us,usp000cpbp,2014-11-07T01:21:39.540Z,"Cyprus region",earthquake
2004-02-29T23:55:37.500Z,36.455,35.781,5,3,md,4,218.2,,,us,usp000cnsb,2014-11-07T01:21:32.599Z,"central Turkey",earthquake
2004-02-28T21:43:31.900Z,37.689,39.145,5,3.1,md,5,175.9,,,us,usp000cnp0,2014-11-07T01:21:32.109Z,"eastern Turkey",earthquake
2004-02-28T16:32:51.600Z,37.238,30.392,86,3.4,md,79,66.6,,,us,usp000cnn3,2014-11-07T01:21:32.036Z,"western Turkey",earthquake
2004-02-27T05:49:16.800Z,37.413,36.061,5,3.2,md,4,141.4,,,us,usp000cnfk,2014-11-07T01:21:31.117Z,"central Turkey",earthquake
2004-02-26T18:31:41.600Z,37.787,30.923,13,3.2,md,12,94.2,,,us,usp000cnd9,2014-11-07T01:21:29.538Z,"western Turkey",earthquake
2004-02-25T22:02:01.760Z,35.97,30.585,61.3,4.5,mb,227,49.7,,0.92,us,usp000cn9q,2014-11-07T01:21:28.984Z,"eastern Mediterranean Sea",earthquake
2004-02-25T17:43:36.200Z,35.939,35.887,12,3.2,md,4,232,,,us,usp000cn8m,2014-11-07T01:21:28.750Z,"near the coast of Syria",earthquake
2004-02-25T04:18:30.200Z,36.167,30.684,6,3,md,6,225.7,,,us,usp000cn64,2014-11-07T01:21:27.767Z,"western Turkey",earthquake
2004-02-24T05:52:53.400Z,34.389,32.056,25,3.5,ml,7,227.8,,,us,usp000cmzh,2014-11-07T01:21:26.114Z,"Cyprus region",earthquake
2004-02-23T04:42:43.800Z,36.921,35.451,24,3.6,md,11,99.9,,,us,usp000cmv1,2014-11-07T01:21:24.912Z,"central Turkey",earthquake
2004-02-22T11:51:18.700Z,35.73,31.615,8,3.4,ml,13,162.4,,,us,usp000cmth,2014-11-07T01:21:24.776Z,"Cyprus region",earthquake
2004-02-19T10:33:57.600Z,37.527,36.238,12,3.7,md,12,69.1,,,us,usp000cmjy,2014-11-07T01:21:22.845Z,"central Turkey",earthquake
2004-02-18T05:10:04.400Z,37.626,36.396,8,3.3,md,4,205.6,,,us,usp000cmf4,2014-11-07T01:21:22.159Z,"central Turkey",earthquake
2004-02-15T20:20:57.800Z,37.66,36.203,10,3.2,md,4,137.5,,,us,usp000cm9a,2014-11-07T01:21:21.609Z,"central Turkey",earthquake
2004-02-15T18:43:49.800Z,37.586,36.175,10,3.5,md,7,111.7,,,us,usp000cm92,2014-11-07T01:21:21.574Z,"central Turkey",earthquake
2004-02-15T12:55:45.500Z,37.701,36.45,10,3.3,md,5,118.5,,,us,usp000cm8g,2014-11-07T01:21:21.521Z,"central Turkey",earthquake
2004-02-11T12:45:25.500Z,35.977,31.139,10,3.5,md,7,187.7,,,us,usp000ckzf,2014-11-07T01:21:20.452Z,"Cyprus region",earthquake
2004-02-11T08:15:03.830Z,31.675,35.551,26.7,5.3,mwc,386,99.7,,0.89,us,usp000ckyy,2015-02-11T17:17:40.000Z,"Dead Sea region",earthquake
2004-02-11T07:19:43.500Z,36.784,30.979,14,3.2,md,5,131.5,,,us,usp000ckyu,2014-11-07T01:21:20.325Z,"western Turkey",earthquake
2004-02-11T04:33:24.020Z,34.537,31.926,25,3.2,ml,6,319.7,,,us,usp000cky9,2014-11-07T01:21:20.231Z,"Cyprus region",earthquake
2004-02-08T11:21:18.200Z,33.998,36.529,10,4,ml,21,142,,1.27,us,usp000ckqw,2014-11-07T01:21:19.348Z,"Lebanon - Syria region",earthquake
2004-02-06T20:45:31.570Z,34.322,33.245,20,3,ml,6,263.9,,,us,usp000ckk3,2014-11-07T01:21:18.686Z,"Cyprus region",earthquake
2004-01-31T01:53:08.900Z,34.787,33.805,31,4.2,mb,58,95.4,,,us,usp000ck2d,2014-11-07T01:21:10.751Z,"Cyprus region",earthquake
2004-01-26T18:15:50.380Z,36.314,31.626,10,3.5,ml,10,196.3,,1.15,us,usp000cjr3,2014-11-07T01:21:08.292Z,"western Turkey",earthquake
2004-01-19T21:23:49.890Z,34.51,32.642,20,3,ml,7,260.6,,,us,usp000cj97,2014-11-07T01:21:06.127Z,"Cyprus region",earthquake
2004-01-12T20:09:29.330Z,34.732,32.128,25,3.6,ml,24,160.6,,,us,usp000chrz,2014-11-07T01:21:03.521Z,"Cyprus region",earthquake
2004-01-08T05:22:59.640Z,34.595,34.035,25,3,ml,5,282.6,,,us,usp000che2,2014-11-07T01:21:00.165Z,"Cyprus region",earthquake
2004-01-07T10:00:20.400Z,37.382,30.446,13,3.1,md,4,159.1,,,us,usp000chc6,2014-11-07T01:20:59.962Z,"western Turkey",earthquake
2004-01-03T19:28:30.700Z,36.424,30.306,28,3.5,md,16,121.7,,,us,usp000ch06,2014-11-07T01:20:58.678Z,"western Turkey",earthquake
2004-01-02T14:20:11.500Z,37.653,36.516,8,3.3,md,6,111.2,,,us,usp000cgvh,2014-11-07T01:20:56.651Z,"central Turkey",earthquake
2004-01-01T01:37:39.300Z,37.151,36.313,8,3.2,md,5,99.8,,,us,usp000cgpv,2014-11-07T01:20:53.961Z,"central Turkey",earthquake
2003-12-30T04:07:30.230Z,33.689,31.581,22.2,4.3,mb,76,144.5,,0.73,us,usp000cgh7,2014-11-07T01:20:51.446Z,"eastern Mediterranean Sea",earthquake
2003-11-30T09:43:06.030Z,35.755,32.377,25,3,ml,6,229,,,us,usp000ce6u,2014-11-07T01:20:34.639Z,"Cyprus region",earthquake
2003-11-19T04:32:23.300Z,37.283,36.19,10,4,mb,33,124.8,,0.83,us,usp000cdcq,2014-11-07T01:20:31.393Z,"central Turkey",earthquake
2003-11-17T23:01:37.920Z,35.091,31.675,3,3.3,ml,6,334.4,,,us,usp000cd7d,2014-11-07T01:20:30.728Z,"Cyprus region",earthquake
2003-11-12T19:14:51.530Z,34.605,31.987,25,3,ml,6,317.6,,,us,usp000ccqf,2014-11-07T01:20:27.865Z,"Cyprus region",earthquake
2003-11-05T21:06:02.340Z,34.621,31.225,25,3,ml,5,346,,,us,usp000cc5c,2014-11-07T01:20:25.003Z,"Cyprus region",earthquake
2003-11-03T13:55:27.340Z,34.686,32.964,27.5,4.6,mb,46,112.9,,0.95,us,usp000cbzf,2014-11-07T01:20:23.904Z,"Cyprus region",earthquake
2003-10-23T14:39:02.000Z,33.88,34.7,25,3.8,ml,26,112.9,,,us,usp000cb34,2014-11-07T01:20:14.830Z,"eastern Mediterranean Sea",earthquake
2003-10-19T16:41:24.900Z,34.467,32.019,25,3.4,ml,7,232.8,,,us,usp000cata,2014-11-07T01:20:13.805Z,"Cyprus region",earthquake
2003-10-16T01:52:14.010Z,35.764,30.867,25,3.4,ml,6,340.9,,,us,usp000caft,2014-11-07T01:20:12.198Z,"eastern Mediterranean Sea",earthquake
2003-10-13T03:45:49.190Z,34.765,32.009,32,3.2,ml,7,314.7,,,us,usp000ca9h,2014-11-07T01:20:11.555Z,"Cyprus region",earthquake
2003-10-11T14:03:38.090Z,35.144,31.766,25,3,ml,5,330.3,,,us,usp000ca5a,2014-11-07T01:20:11.060Z,"Cyprus region",earthquake
2003-10-04T17:14:44.350Z,37.161,31.727,33,3.8,ml,20,218.9,,1.42,us,usp000c9kd,2014-11-07T01:20:08.352Z,"western Turkey",earthquake
2003-10-04T16:01:18.830Z,34.332,33.222,25,3.4,ml,7,262.9,,,us,usp000c9k7,2014-11-07T01:20:08.341Z,"Cyprus region",earthquake
2003-10-04T10:34:06.720Z,35.285,31.101,73.1,3.5,md,22,127,,1.03,us,usp000c9jj,2014-11-07T01:20:08.273Z,"Cyprus region",earthquake
2003-10-04T07:45:15.120Z,34.997,31.072,10,3.7,ml,8,185.1,,1.23,us,usp000c9j3,2014-11-07T01:20:08.240Z,"Cyprus region",earthquake
2003-10-03T04:21:56.360Z,34.846,32.596,10,3.3,ml,7,169.9,,,us,usp000c9ec,2014-11-07T01:20:07.668Z,"Cyprus region",earthquake
2003-10-02T21:11:50.730Z,34.854,32.606,12,3.3,ml,7,165.1,,,us,usp000c9cu,2014-11-07T01:20:07.262Z,"Cyprus region",earthquake
2003-09-27T06:29:19.500Z,33.8,32.14,25,3.3,ml,6,218.2,,,us,usp000c8sd,2014-11-07T01:19:57.623Z,"eastern Mediterranean Sea",earthquake
2003-09-24T23:13:13.700Z,34.4,33.38,15,3.6,ml,12,136,,,us,usp000c8hn,2014-11-07T01:19:55.818Z,"Cyprus region",earthquake
2003-09-23T17:27:35.200Z,34.5,33.25,15,3.5,ml,11,134.6,,,us,usp000c8e9,2014-11-07T01:19:54.819Z,"Cyprus region",earthquake
2003-09-16T06:02:46.800Z,34.48,32.07,25,3.6,ml,10,229.1,,,us,usp000c7pj,2014-11-07T01:19:49.922Z,"Cyprus region",earthquake
2003-09-03T21:03:15.890Z,37.775,36.239,10,4.1,mb,34,112.3,,0.89,us,usp000c6p5,2014-11-07T01:19:43.786Z,"central Turkey",earthquake
2003-07-17T06:30:55.430Z,35.529,31.185,59.9,4.4,mb,48,59.6,,0.81,us,usp000c2q4,2014-11-07T01:19:13.901Z,"Cyprus region",earthquake
2003-07-16T13:52:10.080Z,34.825,32.251,20,3.3,ml,6,295.3,,,us,usp000c2n5,2014-11-07T01:19:13.730Z,"Cyprus region",earthquake
2003-07-13T01:13:53.280Z,34.415,31.938,25,3.4,ml,7,317.2,,,us,usp000c2bd,2014-11-07T01:19:11.899Z,"Cyprus region",earthquake
2003-07-10T12:40:47.240Z,35.022,31.276,25,3.5,ml,6,341.6,,,us,usp000c24r,2014-11-07T01:19:10.673Z,"Cyprus region",earthquake
2003-06-28T12:47:29.000Z,34.6,33.06,6,3,ml,7,233,,,us,usp000c15q,2014-11-07T01:19:00.515Z,"Cyprus region",earthquake
2003-06-26T12:10:48.500Z,34.57,32.03,25,3.2,ml,5,313.4,,,us,usp000c103,2014-11-07T01:19:00.087Z,"Cyprus region",earthquake
2003-06-19T21:28:09.910Z,36.252,31.387,25,3.4,ml,6,329.3,,,us,usp000c093,2014-11-07T01:18:57.661Z,"western Turkey",earthquake
2003-06-18T10:03:29.220Z,35.015,31.717,25,3,ml,5,334.7,,,us,usp000c05b,2014-11-07T01:18:57.264Z,"Cyprus region",earthquake
2003-06-15T12:52:24.630Z,35.159,33.405,25,3.2,ml,5,192,,,us,usp000bzxw,2014-11-07T01:18:55.981Z,"Cyprus region",earthquake
2003-06-08T21:38:03.290Z,35.949,30.802,33,4.2,mb,62,129.8,,1.39,us,usp000bzdy,2014-11-07T01:18:52.726Z,"eastern Mediterranean Sea",earthquake
2003-06-04T09:14:47.800Z,27.101,31.861,10,4.7,ml,18,282.1,,0.59,us,usp000bz18,2014-11-07T01:18:50.717Z,"Egypt",earthquake
2003-06-01T14:28:06.590Z,34.575,31.057,25,3.4,ml,6,342.3,,,us,usp000byr8,2014-11-07T01:18:48.101Z,"Cyprus region",earthquake
2003-05-28T08:43:22.900Z,34.56,31.95,25,3.5,ml,5,318.8,,,us,usp000bycq,2014-11-07T01:18:43.933Z,"Cyprus region",earthquake
2003-05-25T18:38:50.200Z,34.38,32.95,25,3.5,ml,7,260.7,,,us,usp000by4u,2014-11-07T01:18:42.594Z,"Cyprus region",earthquake
2003-05-22T14:20:44.100Z,34.25,31.38,32,3.1,ml,5,339.4,,,us,usp000bxv3,2014-11-07T01:18:41.001Z,"Cyprus region",earthquake
2003-05-21T01:24:47.950Z,34.533,30.796,10,3.4,ml,14,180.8,,0.87,us,usp000bxmz,2014-11-07T01:18:39.211Z,"eastern Mediterranean Sea",earthquake
2003-05-20T15:56:51.200Z,34.31,32.04,25,3.2,ml,7,311.8,,,us,usp000bxkm,2014-11-07T01:18:39.095Z,"Cyprus region",earthquake
2003-05-17T18:29:13.800Z,34.66,30.99,25,3.2,ml,10,178.2,,,us,usp000bxdv,2014-11-07T01:18:37.687Z,"eastern Mediterranean Sea",earthquake
2003-05-15T13:42:59.220Z,37.001,36.006,14.5,3.3,md,5,99.4,,,us,usp000bx9g,2014-11-07T01:18:37.079Z,"central Turkey",earthquake
2003-05-13T19:52:30.580Z,35.116,34.488,33,4.4,mb,130,72.5,,1.09,us,usp000bx6n,2014-11-07T01:18:36.707Z,"Cyprus region",earthquake
2003-05-03T15:10:36.750Z,37.069,31.039,144.1,4.1,mb,77,93.7,,0.75,us,usp000bwhg,2014-11-07T01:18:32.420Z,"western Turkey",earthquake
2003-05-03T11:22:40.630Z,36.884,31.536,135.3,5.5,mwc,447,50.7,,0.94,us,usp000bwh3,2015-02-11T17:17:32.000Z,"western Turkey",earthquake
2003-04-23T00:14:43.720Z,35.312,31.454,16,3.2,ml,6,335.1,,,us,usp000bvsw,2014-11-07T01:18:24.917Z,"Cyprus region",earthquake
2003-04-13T18:48:03.350Z,36.574,38.121,5.9,3.7,md,6,203.8,,,us,usp000bv3z,2014-11-07T01:18:20.298Z,"Turkey-Syria border region",earthquake
2003-04-10T06:29:44.400Z,34.3,32.13,25,3.6,ml,9,307.4,,,us,usp000buv1,2014-11-07T01:18:19.388Z,"Cyprus region",earthquake
2003-04-10T05:12:43.700Z,34.34,32.14,25,3.8,ml,9,306.4,,,us,usp000buuu,2014-11-07T01:18:19.374Z,"Cyprus region",earthquake
2003-04-09T17:19:41.630Z,36.613,30.959,106.2,4.4,mb,221,88.5,,1.01,us,usp000butj,2014-11-07T01:18:19.029Z,"western Turkey",earthquake
2003-04-09T04:44:15.900Z,34.42,32.05,25,3.1,ml,7,311,,,us,usp000bus1,2014-11-07T01:18:18.903Z,"Cyprus region",earthquake
2003-03-19T21:50:28.410Z,35.269,31.912,25,4.1,ml,54,114,,,us,usp000bt26,2014-11-07T01:18:06.770Z,"Cyprus region",earthquake
2003-03-19T09:28:40.940Z,34.672,31.31,21,3.7,md,35,131.5,,,us,usp000bt0r,2014-11-07T01:18:06.535Z,"Cyprus region",earthquake
2003-03-15T07:54:35.700Z,34.43,32.02,25,3,ml,5,319.7,,,us,usp000bspe,2014-11-07T01:18:04.781Z,"Cyprus region",earthquake
2003-03-12T00:55:43.360Z,34.853,32.607,10,3.1,ml,6,165.4,,,us,usp000bsfa,2014-11-07T01:18:03.309Z,"Cyprus region",earthquake
2003-03-04T17:51:01.230Z,34.745,34.219,25,3.5,ml,7,301.7,,,us,usp000bry6,2014-11-07T01:17:59.167Z,"Cyprus region",earthquake
2003-03-04T03:31:15.700Z,35.37,30.39,25,3.4,ml,8,311.5,,,us,usp000brx8,2014-11-07T01:17:58.686Z,"eastern Mediterranean Sea",earthquake
2003-02-26T03:08:22.880Z,35.865,36.282,33,4.4,mb,101,,,1.04,us,usp000brgh,2014-11-07T01:17:52.219Z,"Syria",earthquake
2003-02-16T03:29:05.710Z,34.613,32.221,10,3.1,ml,5,,,,us,usp000bqsw,2014-11-07T01:17:48.846Z,"Cyprus region",earthquake
2003-02-11T05:12:57.900Z,35.06,32.74,30,3,ml,4,,,,us,usp000bqef,2014-11-07T01:17:47.078Z,"Cyprus region",earthquake
2003-02-09T23:42:11.900Z,34.42,32.04,21,3.3,ml,6,,,,us,usp000bqbs,2014-11-07T01:17:46.732Z,"Cyprus region",earthquake
2003-02-07T02:52:54.460Z,34.332,33.769,25,3.3,ml,6,,,,us,usp000bq50,2014-11-07T01:17:45.935Z,"Cyprus region",earthquake
2003-02-05T15:04:51.100Z,34.44,32.01,25,3.1,ml,6,,,,us,usp000bq1s,2014-11-07T01:17:45.507Z,"Cyprus region",earthquake
2003-01-29T00:33:23.500Z,35.59,32.246,25,4.1,md,18,,,,us,usp000bpgd,2014-11-07T01:17:39.449Z,"Cyprus region",earthquake
2003-01-22T20:27:44.270Z,35.775,32.326,25,3.7,ml,7,,,,us,usp000bp0d,2014-11-07T01:17:37.308Z,"Cyprus region",earthquake
2003-01-15T05:07:11.370Z,35.502,33.952,25,3.5,ml,4,,,,us,usp000bnju,2014-11-07T01:17:35.427Z,"Cyprus region",earthquake
2003-01-11T03:35:55.790Z,35.855,32.35,25,3.1,ml,5,,,,us,usp000bncn,2014-11-07T01:17:34.301Z,"Cyprus region",earthquake
2003-01-05T17:46:21.520Z,34.823,33.513,25,3.2,ml,6,,,,us,usp000bn48,2014-11-07T01:17:32.897Z,"Cyprus region",earthquake
2002-12-26T21:01:59.370Z,36.221,32.3,10,3.2,ml,10,,,1.05,us,usp000bmfr,2014-11-07T01:17:26.041Z,"central Turkey",earthquake
2002-12-26T12:55:03.100Z,34.55,31.91,25,3.2,ml,5,,,,us,usp000bmfc,2014-11-07T01:17:26.014Z,"Cyprus region",earthquake
2002-12-25T14:01:26.900Z,34.53,31.88,25,3.3,ml,7,,,,us,usp000bmda,2014-11-07T01:17:25.834Z,"Cyprus region",earthquake
2002-12-25T13:49:23.500Z,34.55,31.91,25,3.1,ml,6,,,,us,usp000bmd9,2014-11-07T01:17:25.833Z,"Cyprus region",earthquake
2002-12-18T09:19:56.770Z,36.792,30.261,33,3.6,md,10,,,0.71,us,usp000bkx5,2014-11-07T01:17:22.445Z,"western Turkey",earthquake
2002-12-14T01:02:43.540Z,37.524,36.201,10,4.9,mb,231,,,1.02,us,usp000bknf,2014-11-07T01:17:21.551Z,"central Turkey",earthquake
2002-12-10T20:21:55.800Z,34.65,33.11,30,3,ml,6,,,,us,usp000bkfe,2014-11-07T01:17:20.019Z,"Cyprus region",earthquake
2002-12-09T10:46:38.600Z,34.41,32.07,25,3,ml,6,,,,us,usp000bkda,2014-11-07T01:17:19.726Z,"Cyprus region",earthquake
2002-12-04T12:50:18.210Z,36.225,30.667,10,3.7,ml,26,,,1.2,us,usp000bk3c,2014-11-07T01:17:18.622Z,"western Turkey",earthquake
2002-11-28T01:37:25.920Z,36.165,31.057,25,3.4,ml,6,,,,us,usp000bjk0,2014-11-07T01:17:11.889Z,"western Turkey",earthquake
2002-11-22T01:34:52.470Z,35.893,36.356,13,3.9,md,30,,,,us,usp000bj54,2014-11-07T01:17:10.229Z,"Syria",earthquake
2002-11-17T19:50:12.800Z,34.64,34.42,25,3.3,ml,5,,,,us,usp000bhwp,2014-11-07T01:17:09.054Z,"Cyprus region",earthquake
2002-11-16T09:25:40.200Z,34.67,34.28,25,3.6,ml,7,,,,us,usp000bht1,2014-11-07T01:17:08.468Z,"Cyprus region",earthquake
2002-11-16T08:02:45.100Z,34.12,34.45,25,3.2,ml,4,,,,us,usp000bhsv,2014-11-07T01:17:08.456Z,"Cyprus region",earthquake
2002-11-10T20:26:32.900Z,34.66,32.06,25,3.3,ml,7,,,,us,usp000bhbp,2014-11-07T01:17:06.381Z,"Cyprus region",earthquake
2002-11-06T01:52:25.700Z,34.69,33.3,15,3.5,ml,6,,,,us,usp000bgrf,2014-11-07T01:17:01.478Z,"Cyprus region",earthquake
2002-11-01T19:00:46.440Z,35.704,30.887,30,3.5,md,7,,,,us,usp000bfu8,2014-11-07T01:16:55.116Z,"eastern Mediterranean Sea",earthquake
2002-10-31T18:31:00.210Z,35.545,33.027,5,3.3,ml,5,,,,us,usp000bfr8,2014-11-07T01:16:51.296Z,"Cyprus region",earthquake
2002-10-31T14:51:37.950Z,35.712,31.119,70,4.1,mb,68,,,0.92,us,usp000bfqx,2014-11-07T01:16:51.246Z,"Cyprus region",earthquake
2002-10-27T04:10:04.270Z,35.635,32.057,25,3.1,ml,6,,,,us,usp000bff3,2014-11-07T01:16:49.416Z,"Cyprus region",earthquake
2002-10-25T01:56:45.390Z,35.121,32.809,36,4.1,mb,87,,,,us,usp000bfa4,2014-11-07T01:16:48.851Z,"Cyprus region",earthquake
2002-10-18T19:32:16.940Z,36.465,30.42,80.1,3.8,md,45,,,0.87,us,usp000betk,2014-11-07T01:16:46.377Z,"western Turkey",earthquake
2002-10-15T15:10:16.370Z,35.185,33.407,30,3.2,ml,4,,,,us,usp000bem8,2014-11-07T01:16:45.587Z,"Cyprus region",earthquake
2002-10-12T17:24:17.070Z,34.491,34.085,10,3.4,ml,6,,,,us,usp000becy,2014-11-07T01:16:44.752Z,"Cyprus region",earthquake
2002-10-08T16:16:57.970Z,34.525,31.907,25,3.3,ml,6,,,,us,usp000be2h,2014-11-07T01:16:43.405Z,"Cyprus region",earthquake
2002-10-08T02:13:48.100Z,34.943,32.345,25,3.1,ml,5,,,,us,usp000be0x,2014-11-07T01:16:43.208Z,"Cyprus region",earthquake
2002-10-06T03:49:09.060Z,35.64,33.175,25,3.6,ml,6,,,,us,usp000bdwu,2014-11-07T01:16:42.611Z,"Cyprus region",earthquake
2002-10-05T23:11:40.900Z,35.506,33.675,25,3.3,ml,6,,,,us,usp000bdw3,2014-11-07T01:16:42.505Z,"Cyprus region",earthquake
2002-10-03T05:14:09.140Z,34.4,32.679,14,3.1,ml,7,,,,us,usp000bdpx,2014-11-07T01:16:41.029Z,"Cyprus region",earthquake
2002-09-20T21:52:01.030Z,34.288,33.248,25,3.3,ml,6,,,,us,usp000bcrw,2014-11-07T01:16:33.118Z,"Cyprus region",earthquake
2002-09-13T02:56:29.030Z,35.04,33.206,50,3.3,md,10,,,,us,usp000bc48,2014-11-07T01:16:30.283Z,"Cyprus region",earthquake
2002-09-08T19:57:51.800Z,35.237,37.232,9.8,4.2,mb,36,,,1.02,us,usp000bbpy,2014-11-07T01:16:29.025Z,"Syria",earthquake
2002-08-31T18:23:20.600Z,35.135,31.818,25,3.2,ml,4,,,,us,usp000bb0p,2014-11-07T01:16:21.833Z,"Cyprus region",earthquake
2002-08-24T20:01:18.370Z,30.2,31.41,10,4.4,mb,109,,,1.09,us,usp000baje,2014-11-07T01:16:20.052Z,"Egypt",earthquake
2002-08-23T15:58:08.050Z,35.361,33.427,25,3,ml,4,,,,us,usp000bag3,2014-11-07T01:16:19.533Z,"Cyprus region",earthquake
2002-08-22T19:50:39.280Z,34.828,34.156,25,3.5,ml,5,,,,us,usp000baed,2014-11-07T01:16:18.917Z,"Cyprus region",earthquake
2002-08-15T14:15:55.250Z,34.922,32.665,25,3.3,ml,7,,,,us,usp000b9yp,2014-11-07T01:16:16.221Z,"Cyprus region",earthquake
2002-07-28T14:44:31.480Z,35.395,31.335,25,3.4,ml,11,,,,us,usp000b8xw,2014-11-07T01:16:07.287Z,"Cyprus region",earthquake
2002-07-18T14:16:00.000Z,36.232,31.734,33,3.6,ml,8,,,1.23,us,usp000b8b3,2014-11-07T01:16:04.813Z,"western Turkey",earthquake
2002-07-15T18:10:50.750Z,34.788,33.167,20,3.5,ml,6,,,,us,usp000b865,2014-11-07T01:16:04.247Z,"Cyprus region",earthquake
2002-07-15T06:53:48.750Z,35.428,31.324,33,4.1,mb,73,,,1.29,us,usp000b850,2014-11-07T01:16:04.134Z,"Cyprus region",earthquake
2002-07-08T09:42:03.980Z,37.104,30.851,124.4,4.5,mb,46,,,0.79,us,usp000b7r2,2014-11-07T01:16:01.789Z,"western Turkey",earthquake
2002-06-30T06:19:25.300Z,34.905,33.842,20,3.5,ml,6,,,,us,usp000b778,2014-11-07T01:15:55.252Z,"Cyprus region",earthquake
2002-06-30T01:59:16.830Z,35.74,31.668,62,3.7,mb,33,,,0.93,us,usp000b76v,2014-11-07T01:15:55.196Z,"Cyprus region",earthquake
2002-06-26T04:31:16.930Z,36.034,31.479,34,4.1,mb,43,,,1.04,us,usp000b6y5,2014-11-07T01:15:53.487Z,"western Turkey",earthquake
2002-06-20T03:54:08.680Z,34.591,33.258,10,3.6,ml,11,,,,us,usp000b6j1,2014-11-07T01:15:51.926Z,"Cyprus region",earthquake
2002-06-20T02:55:48.410Z,34.749,33.157,8,3.9,mb,38,,,,us,usp000b6hv,2014-11-07T01:15:51.896Z,"Cyprus region",earthquake
2002-06-20T02:50:05.790Z,34.675,33.175,11,3.6,ml,6,,,,us,usp000b6hu,2014-11-07T01:15:51.895Z,"Cyprus region",earthquake
2002-05-31T10:02:07.270Z,34.592,32.062,33,4,mb,21,,,1.06,us,usp000b59q,2014-11-07T01:15:41.517Z,"Cyprus region",earthquake
2002-05-25T18:43:25.650Z,34.921,32.978,57.5,3.8,mb,15,,,1.26,us,usp000b4yn,2014-11-07T01:15:40.238Z,"Cyprus region",earthquake
2002-05-23T01:08:00.770Z,37.394,36.341,8.5,4.3,mb,93,,,,us,usp000b4tj,2014-11-07T01:15:39.207Z,"central Turkey",earthquake
2002-05-01T20:51:13.520Z,36.454,30.42,76.3,3.8,mb,30,,,0.87,us,usp000b3jh,2014-11-07T01:15:32.733Z,"western Turkey",earthquake
2002-04-25T22:34:48.760Z,35.195,32.63,78,4.2,mb,30,,,1.01,us,usp000b368,2014-11-07T01:15:28.555Z,"Cyprus region",earthquake
2002-04-10T02:20:56.830Z,36.314,30.886,64.2,3.9,mb,46,,,0.84,us,usp000b22t,2014-11-07T01:15:23.459Z,"western Turkey",earthquake
2002-04-03T22:57:54.010Z,37.764,30.51,49.2,4.3,mb,29,,,1.11,us,usp000b1p8,2014-11-07T01:15:20.733Z,"western Turkey",earthquake
2002-03-26T19:11:23.230Z,35.349,31.282,10,4.3,mb,8,,,0.37,us,usp000b14d,2014-11-07T01:15:14.497Z,"Cyprus region",earthquake
2002-03-25T18:33:55.190Z,34.699,33.463,33,4,mb,26,,,1.13,us,usp000b11p,2014-11-07T01:15:14.144Z,"Cyprus region",earthquake
2002-02-21T04:27:01.850Z,33.254,32.258,33,4.4,mb,67,,,1.01,us,usp000ayvf,2014-11-07T01:14:56.917Z,"eastern Mediterranean Sea",earthquake
2002-02-14T22:41:41.540Z,35.66,31.577,58.6,4.1,mb,59,,,0.91,us,usp000aygd,2014-11-07T01:14:55.089Z,"Cyprus region",earthquake
2002-02-14T20:31:41.560Z,35.222,33.725,25,3.2,ml,7,,,,us,usp000ayg8,2014-11-07T01:14:55.077Z,"Cyprus region",earthquake
2002-02-14T03:04:55.370Z,35.745,32.457,25,3.2,ml,5,,,,us,usp000aye4,2014-11-07T01:14:54.844Z,"Cyprus region",earthquake
2002-01-31T10:16:30.650Z,34.623,31.962,25,3,ml,6,,,,us,usp000axh9,2014-11-07T01:14:47.162Z,"Cyprus region",earthquake
2002-01-31T00:43:29.590Z,34.579,34.005,25,3,ml,7,,,,us,usp000axg8,2014-11-07T01:14:47.052Z,"Cyprus region",earthquake
2002-01-26T07:51:43.740Z,34.861,32.647,10,3.2,ml,6,,,,us,usp000ax68,2014-11-07T01:14:45.344Z,"Cyprus region",earthquake
2002-01-26T07:47:20.990Z,34.858,32.654,10,3.1,ml,6,,,,us,usp000ax67,2014-11-07T01:14:45.343Z,"Cyprus region",earthquake
2002-01-17T23:17:58.170Z,34.515,32.016,25,3,ml,6,,,,us,usp000awp0,2014-11-07T01:14:42.452Z,"Cyprus region",earthquake
2002-01-17T02:48:36.910Z,37.501,31.395,33,4.2,mb,17,,,1.18,us,usp000awmr,2014-11-07T01:14:42.345Z,"western Turkey",earthquake
2002-01-08T14:17:52.460Z,36.247,30.026,33,3.7,mb,18,,,0.87,us,usp000aw2c,2014-11-07T01:14:39.607Z,"western Turkey",earthquake
2001-12-31T06:05:05.820Z,34.524,31.915,25,3.4,ml,5,,,,us,usp000avk8,2014-11-07T01:14:33.368Z,"Cyprus region",earthquake
