eventID,minute,longitude,magnitudeType,hour,Agency,magnitude,year,depth,month,dtime,second,catalogue,day,latitude
34732,1,33.6,MW,23,,6.2,1896,999.0,6,1896.4944236,1.0,SHARE,29,34.9
3484,51,33.0,MW,6,POU,5.6,1896,999.0,7,1896.5035121,1.0,EMEC,3,34.3
50,10,33.0,MS,65,,5.6,1896,999.0,7,1896.51015103,0.0,AM93,3,34.3
3485,55,34.0,MW,0,POU,6.1,1900,999.0,1,1900.01106358,1.0,EMEC,5,34.45
51,0,34.5,MS,55,,5.9,1900,999.0,1,1900.01723747,1.0,AM93,5,34.0
3486,29,33.0,MW,5,AMA,4.8,1900,999.0,1,1900.04720133,1.0,EMEC,18,29.0
3487,30,37.37,MW,2,KU,5.3,1900,999.0,1,1900.0715183,1.0,EMEC,27,37.63
3488,9,31.29,MW,15,KU,5.9,1900,999.0,2,1900.10035962,1.0,EMEC,6,38.12
3489,58,33.0,MW,17,AMA,6.2,1900,999.0,3,1900.17739349,1.0,EMEC,6,29.0
3490,23,38.72,MW,16,KU,5.7,1900,999.0,11,1900.85940452,1.0,EMEC,10,38.08
3491,1,36.65,MW,17,KU,5.3,1900,999.0,11,1900.90057271,1.0,EMEC,25,38.1
3492,1,37.13,MW,1,KU,5.8,1901,999.0,1,1901.02477362,1.0,EMEC,10,38.02
31411,0,31.4,MD,0,,5.3,1901,5.0,4,1901.24657537,1.0,KOERI,1,38.4
3494,32,30.5,MW,12,KOERI,5.3,1901,15.0,5,1901.36033489,1.0,EMEC,12,39.8
3493,5,35.2,MW,23,KKP,5.7,1902,999.0,3,1902.18619676,1.0,EMEC,9,31.8
3495,30,35.4,MW,22,KKP,5.7,1902,999.0,3,1902.24092469,1.0,EMEC,29,32.2
5188,0,35.4954,MB,0,,5.6,1903,10.0,3,1903.23835616,0.0,GII,29,32.0957
9249,30,35.4,MW,22,,5.7,1903,10.0,3,1903.24092466,0.0,GSHAP_TR,29,32.2
3496,1,35.5,MW,23,KKP,5.5,1903,999.0,3,1903.24098367,1.0,EMEC,29,32.0
31408,0,32.5,MD,0,,4.7,1903,5.0,7,1903.50958907,1.0,KOERI,6,37.8
3497,7,30.0,MW,18,PAP,5.7,1903,20.0,7,1903.54727362,1.0,EMEC,19,35.0
3498,46,33.2,MW,14,POU,5.0,1903,999.0,8,1903.65374052,1.0,EMEC,27,34.7
3500,12,36.5,MW,11,POU,5.2,1903,999.0,10,1903.76566213,1.0,EMEC,7,36.5
3501,13,30.5,MW,16,KOERI,5.5,1905,22.0,4,1905.32787865,1.0,EMEC,30,39.8
31405,0,31.1,MD,19,,5.2,1905,5.0,5,1905.3309361,1.0,KOERI,1,39.9
8867,20,39.0,MW,12,ANK,6.4,1905,33.0,10,1905.75757233,1.0,GSHAP_TR,4,39.0
3502,4,38.6,MW,7,,6.5,1905,30.0,12,1905.9240944,1.0,EMEC,4,38.1
27476,5,38.645,MW,7,,6.8,1905,10.0,12,1905.92409724,30.55,ISC,4,38.153
3503,40,39.0,MW,9,,5.8,1905,30.0,12,1905.9243912,1.0,EMEC,4,39.0
9251,20,37.0,MW,12,,5.7,1905,30.0,12,1905.92469559,0.0,GSHAP_TR,4,38.0
3504,20,39.0,MW,12,,5.7,1905,30.0,12,1905.92469562,1.0,EMEC,4,39.0
3505,31,33.5,MW,7,POU,5.6,1906,999.0,2,1906.14606358,1.0,EMEC,23,34.3
53,11,33.5,MS,73,,5.6,1906,999.0,2,1906.15355974,0.0,AM93,23,34.3
8871,1,34.5,MW,1,ANK,3.5,1907,999.0,1,1907.03025308,1.0,GSHAP_TR,12,37.6
3506,20,35.4,MD,12,,5.1,1907,5.0,6,1907.43976411,1.0,EMEC,10,33.7
3507,32,35.4,MD,15,,5.2,1907,5.0,6,1907.47300612,1.0,EMEC,22,33.7
9236,40,35.3,MW,17,IPRG,5.7,1907,999.0,6,1907.47324965,1.0,GSHAP_TR,22,33.6
5192,40,35.3927,MB,17,,5.2,1907,10.0,7,1907.5554414,0.0,GII,22,33.71
31399,0,34.5,MD,0,,6.6,1907,5.0,12,1907.91506852,1.0,KOERI,1,37.6
31398,0,34.5,MD,0,,5.2,1908,5.0,2,1908.08743173,1.0,KOERI,2,37.5
3509,1,34.5,MW,1,KU,5.4,1908,999.0,2,1908.08754747,1.0,EMEC,2,37.5
3510,0,35.8,MD,3,,6.3,1908,5.0,2,1908.12875686,1.0,EMEC,17,37.4
3511,30,36.8,MW,11,,5.5,1908,30.0,10,1908.82917808,1.0,EMEC,30,37.6
3512,24,38.0,MW,11,KOERI,6.2,1909,60.0,2,1909.10815072,1.0,EMEC,9,40.0
3513,38,38.0,MW,14,,5.8,1909,30.0,2,1909.10851982,1.0,EMEC,9,40.0
3514,49,38.0,MW,19,,5.8,1909,30.0,2,1909.11185125,1.0,EMEC,10,40.0
3515,14,37.0,MW,14,,5.7,1909,30.0,2,1909.14409059,1.0,EMEC,22,39.0
3516,16,40.0,MW,12,,5.5,1909,30.0,3,1909.17400308,1.0,EMEC,5,39.0
31394,0,34.6,MD,0,,5.2,1910,5.0,3,1910.21369866,1.0,KOERI,20,36.8
3517,1,34.6,MW,1,KU,5.4,1910,999.0,3,1910.21381472,1.0,EMEC,20,36.8
5193,24,35.9006,MB,19,,4.9,1910,10.0,7,1910.52276256,0.0,GII,10,33.8164
3518,24,36.2,MW,19,POU,5.0,1910,999.0,7,1910.52276259,1.0,EMEC,10,33.9
3519,59,31.3,MW,1,AMA,4.4,1911,999.0,1,1911.01118534,1.0,EMEC,5,30.0
3520,35,33.7,MW,17,AMA,4.9,1911,999.0,1,1911.07050041,1.0,EMEC,26,28.0
3521,42,30.0,MW,20,KOERI,6.0,1911,180.0,4,1911.32839044,1.0,EMEC,30,36.0
3522,23,32.6,MW,20,AMA,3.1,1911,999.0,8,1911.64068306,1.0,EMEC,22,28.8
3523,45,35.8,MW,0,POU,4.7,1912,999.0,3,1912.24052257,1.0,EMEC,29,35.6
5195,25,35.6965,MD,13,,4.2,1913,10.0,11,1913.86728501,0.0,GII,13,34.0157
3525,27,35.8,MW,11,KOERI,5.5,1914,10.0,5,1914.40404684,1.0,EMEC,28,39.84
31392,27,35.8,MW,11,,5.5,1914,10.0,5,1914.40404774,29.6,KOERI,28,39.84
8944,6,30.0,MW,22,BDA,7.4,1914,60.0,10,1914.75594857,34.0,GSHAP_TR,3,38.0
3526,7,30.4,MW,22,KOERI,6.6,1914,14.0,10,1914.75594942,1.0,EMEC,3,37.7
3527,23,30.0,MW,23,KOERI,4.9,1914,15.0,10,1914.75609402,1.0,EMEC,3,38.0
3528,22,30.0,MW,0,KOERI,4.9,1914,15.0,10,1914.75620627,1.0,EMEC,4,38.0
3529,7,30.0,MW,2,KOERI,4.9,1914,15.0,10,1914.75640604,1.0,EMEC,4,38.0
3530,50,30.0,MW,15,KOERI,5.3,1914,15.0,10,1914.75797187,1.0,EMEC,4,38.0
31386,20,30.0,MD,16,,4.7,1914,15.0,10,1914.75802895,1.0,KOERI,4,38.0
31385,50,30.0,MD,17,,4.7,1914,15.0,10,1914.75820018,1.0,KOERI,4,38.0
3531,10,30.0,MW,18,KOERI,4.9,1914,15.0,10,1914.75823824,1.0,EMEC,4,38.0
3532,48,38.24,MW,18,KOERI,5.3,1914,15.0,10,1914.75831053,1.0,EMEC,4,38.01
3533,28,30.0,MW,20,KOERI,4.7,1914,15.0,10,1914.75850079,1.0,EMEC,4,38.0
3534,9,30.0,MW,12,KOERI,4.8,1914,15.0,10,1914.76029113,1.0,EMEC,5,38.0
3535,30,30.0,MW,12,KOERI,4.8,1914,15.0,10,1914.76307081,1.0,EMEC,6,38.0
3536,13,30.0,MW,16,KOERI,4.9,1914,15.0,10,1914.76897454,1.0,EMEC,8,38.0
3537,13,30.0,MW,13,KOERI,4.8,1914,15.0,10,1914.77411152,1.0,EMEC,10,38.0
3538,45,30.0,MW,9,KOERI,5.4,1914,15.0,10,1914.77645551,1.0,EMEC,11,38.0
3539,38,30.0,MW,20,KOERI,4.7,1914,15.0,10,1914.78317735,1.0,EMEC,13,38.0
3540,13,30.0,MW,0,KOERI,4.9,1914,15.0,10,1914.79180559,1.0,EMEC,17,38.0
3541,45,30.0,MW,9,PAP,5.2,1914,999.0,11,1914.86138702,1.0,EMEC,11,38.0
3542,48,39.47,MW,4,KOERI,5.5,1915,10.0,5,1915.37863017,1.0,EMEC,19,37.62
3543,6,36.14,MW,6,KOERI,5.4,1915,10.0,12,1915.9815183,1.0,EMEC,25,36.47
34793,55,37.1,MW,6,,7.2,1916,999.0,1,1916.06362923,9.0,SHARE,24,39.8
3544,32,32.9,MW,16,KOERI,5.5,1918,10.0,1,1918.04298329,1.0,EMEC,16,38.8
5196,7,36.0772,MB,12,,6.5,1918,10.0,9,1918.74384893,0.0,GII,29,35.2396
27479,7,35.608,MW,12,,6.6,1918,15.0,9,1918.74384939,14.31,ISC,29,35.077
3546,10,31.3,MW,2,AMA,4.9,1918,999.0,10,1918.74819257,1.0,EMEC,1,29.5
3547,35,31.02,MW,10,KOERI,5.5,1919,10.0,5,1919.40120817,1.0,EMEC,27,39.13
55,17,34.7,MS,20,,5.7,1919,30.0,8,1919.63245307,20.0,AM93,19,35.2
3549,17,34.7,MD,20,,5.3,1919,5.0,8,1919.65984973,1.0,EMEC,29,35.2
3550,4,32.9,MW,23,KU,5.1,1920,999.0,2,1920.15563148,1.0,EMEC,26,38.8
3551,10,31.3,MW,2,AMA,4.8,1920,999.0,10,1920.74888057,1.0,EMEC,1,29.5
3552,55,32.79,MW,23,KOERI,5.8,1921,10.0,1,1921.04382614,1.0,EMEC,16,38.33
31367,55,32.79,MW,23,,5.8,1921,10.0,1,1921.04382787,55.8,KOERI,16,38.33
3553,9,35.5,MW,19,AA,5.2,1921,999.0,2,1921.09807652,1.0,EMEC,5,36.0
3554,54,31.8,MW,4,KOERI,5.4,1921,30.0,4,1921.28001145,1.0,EMEC,13,38.4
5198,4,32.998,MB,16,,5.3,1921,10.0,4,1921.30046487,20.0,GII,20,33.9967
5199,0,35.4983,MB,8,,4.1,1921,10.0,4,1921.30228311,0.0,GII,21,32.9975
3556,26,31.79,MW,9,KOERI,5.5,1921,10.0,9,1921.73532347,1.0,EMEC,26,38.42
3557,9,35.2,MW,6,POU,5.1,1921,999.0,10,1921.7596062,1.0,EMEC,5,36.4
3558,9,35.2,MW,19,POU,5.7,1921,33.0,10,1921.76109021,1.0,EMEC,5,36.4
58,93,35.2,MS,60,,5.1,1921,999.0,10,1921.76593037,0.0,AM93,5,36.4
3559,52,37.0,MW,16,KOERI,5.5,1922,30.0,2,1922.08685696,1.0,EMEC,1,38.0
5200,47,34.7835,MB,0,,5.4,1922,10.0,4,1922.24940449,0.0,GII,2,34.7281
59,0,34.8,MS,46,,5.2,1922,999.0,4,1922.25456624,1.0,AM93,2,34.7
3561,38,32.0,MW,19,AMA,4.9,1922,999.0,6,1922.46251525,1.0,EMEC,18,28.8
3562,48,31.2,MW,20,AMA,4.8,1922,999.0,7,1922.5749772,1.0,EMEC,29,30.3
3563,36,32.73,MW,3,KOERI,5.2,1922,30.0,8,1922.65794524,1.0,EMEC,29,37.37
31360,36,32.73,MW,3,,5.2,1922,30.0,8,1922.65794562,13.2,KOERI,29,37.37
3564,7,34.0,MW,1,AMA,4.9,1922,999.0,9,1922.68231929,1.0,EMEC,7,28.0
3565,15,35.41,MW,18,AFS,4.0,1923,10.0,2,1923.15824775,1.0,EMEC,27,32.7
3566,32,31.4,MW,13,AMA,4.9,1923,999.0,12,1923.93579151,1.0,EMEC,8,29.2
3567,11,36.0,MW,14,POU,5.2,1923,33.0,12,1923.97148215,1.0,EMEC,21,36.2
8992,4,33.2,MW,11,KRK,5.8,1924,33.0,1,1924.0586385,50.0,GSHAP_TR,22,39.3
31359,3,34.0,MW,17,,5.6,1924,35.0,2,1924.13309034,56.0,KOERI,18,34.5
5203,4,33.9366,MB,17,,5.9,1924,10.0,2,1924.13309047,0.0,GII,18,34.4247
9237,4,34.3,MW,17,POU,6.0,1924,999.0,2,1924.1330905,1.0,GSHAP_TR,18,34.8
5204,4,36.2012,MD,20,,6.0,1924,10.0,2,1924.15802216,0.0,GII,27,32.7054
27604,24,36.0,MW,20,,5.6,1924,33.0,2,1924.15806074,20.0,KHAIR,27,33.0
61,34,33.1,MB,21,,4.6,1924,10.0,6,1924.4396148,35.0,AM93,9,35.1
3571,13,37.0,MW,13,KU,5.2,1924,999.0,7,1924.58073963,1.0,EMEC,31,40.0
3572,59,31.49,MW,11,KOERI,5.3,1924,30.0,9,1924.69262109,1.0,EMEC,10,36.84
62,59,31.7,MB,11,,6.0,1924,79.0,9,1924.69262229,39.0,AM93,10,36.7
3573,46,35.5,MW,21,AFS,4.5,1924,10.0,9,1924.70193157,1.0,EMEC,13,30.8
3574,27,30.78,MW,20,KOERI,5.9,1924,10.0,11,1924.88757403,1.0,EMEC,20,38.55
3575,53,33.5,MW,18,KOERI,5.2,1924,30.0,12,1924.95023721,1.0,EMEC,13,38.0
5207,30,36.1984,MD,6,,4.2,1925,10.0,3,1925.20348174,0.0,GII,16,33.4087
3576,1,35.3,MW,1,KU,5.2,1925,999.0,5,1925.32888321,1.0,EMEC,1,37.0
3577,27,32.0,MW,23,AMA,5.0,1925,999.0,5,1925.38349889,1.0,EMEC,20,30.0
3578,42,30.5,MW,19,KOERI,5.2,1925,15.0,7,1925.51731738,1.0,EMEC,8,37.4
3579,22,30.5,MW,7,KOERI,4.9,1925,15.0,7,1925.51864919,1.0,EMEC,9,37.4
3580,27,30.5,MW,8,KOERI,4.9,1925,15.0,7,1925.51877286,1.0,EMEC,9,37.4
3581,5,30.5,MW,10,KOERI,4.7,1925,15.0,7,1925.53539767,1.0,EMEC,15,37.4
3582,12,30.0,MW,16,KOERI,4.7,1925,15.0,8,1925.59910962,1.0,EMEC,7,38.0
31348,32,30.0,MD,17,,4.7,1925,15.0,8,1925.59926183,1.0,KOERI,7,38.0
31347,2,30.0,MD,18,,4.7,1925,15.0,8,1925.59931891,1.0,KOERI,7,38.0
3583,4,30.0,MW,3,KOERI,4.9,1925,15.0,8,1925.60035011,1.0,EMEC,8,38.0
3584,16,30.0,MW,17,KOERI,4.9,1925,15.0,8,1925.60471084,1.0,EMEC,9,38.0
31344,5,30.0,MD,0,,4.7,1925,15.0,8,1925.61096848,2.0,KOERI,12,38.0
3585,58,30.0,MW,20,KOERI,5.3,1925,15.0,8,1925.6243113,1.0,EMEC,16,38.0
31342,58,30.0,MD,8,,4.6,1925,15.0,8,1925.65581814,1.0,KOERI,28,38.0
3586,6,31.0,MW,9,KOERI,5.2,1925,30.0,9,1925.70240871,1.0,EMEC,14,39.0
3587,6,31.0,MW,18,KOERI,5.2,1925,30.0,9,1925.71987446,1.0,EMEC,20,39.0
3588,28,30.4,MW,2,KOERI,5.3,1925,15.0,12,1925.96192545,1.0,EMEC,18,37.4
8998,1,30.0,MW,20,KRK,6.4,1926,120.0,3,1926.16392887,1.0,GSHAP_TR,1,36.8
31338,39,30.0,MD,19,,5.1,1926,5.0,3,1926.1721062,1.0,KOERI,4,36.8
3589,20,35.0,MW,13,,5.5,1926,30.0,3,1926.20700155,1.0,EMEC,17,37.0
3590,31,31.0,MW,10,KOERI,6.8,1926,30.0,12,1926.96832385,1.0,EMEC,20,39.0
3591,25,34.5,MW,21,KU,5.2,1926,999.0,12,1926.9860065,1.0,EMEC,26,38.5
3592,4,31.0,MW,6,KOERI,5.4,1927,15.0,2,1927.10206244,1.0,EMEC,7,39.0
31333,20,31.0,MW,6,,4.8,1927,30.0,5,1927.33223059,24.0,KOERI,2,32.5
63,2,34.0,MS,62,,5.2,1927,999.0,5,1927.33858841,4.0,AM93,2,34.0
31332,24,31.0,MD,2,,6.5,1927,5.0,6,1927.42493169,5.8,KOERI,5,36.0
3594,24,30.91,MW,8,PP,6.2,1927,60.0,6,1927.42561647,1.0,EMEC,5,35.94
31331,24,31.08,MW,8,,5.6,1927,10.0,6,1927.4256182,55.6,KOERI,5,36.19
64,45,30.91,MB,82,,6.0,1927,60.0,6,1927.43410413,8.0,AM93,5,35.94
3595,3,35.5,MW,13,AMB01C,6.1,1927,15.0,7,1927.52477743,1.0,EMEC,11,31.8
5208,4,35.4201,MB,13,,6.1,1927,10.0,7,1927.52477949,6.0,GII,11,31.5818
27480,4,35.633,MW,13,,6.3,1927,15.0,7,1927.52477962,10.11,ISC,11,31.922
3596,15,35.4,MW,8,AFS,3.1,1927,10.0,7,1927.54066784,1.0,EMEC,17,31.6
3597,45,33.4,MW,2,POU,5.3,1927,999.0,7,1927.55373862,1.0,EMEC,22,34.5
65,54,33.0,MS,24,,5.2,1927,999.0,7,1927.55626731,6.0,AM93,22,34.8
3598,27,35.0,MW,0,AMA,5.3,1927,999.0,9,1927.72881852,1.0,EMEC,24,29.0
5211,28,35.51,MB,0,,5.0,1927,10.0,9,1927.72882084,14.0,GII,24,33.313
34846,16,34.0,MW,20,,5.4,1927,999.0,12,1927.94751963,19.0,SHARE,12,34.5
3599,26,33.0,MW,20,POU,5.6,1927,999.0,12,1927.94753808,1.0,EMEC,12,34.8
5212,26,33.9964,MB,20,,5.3,1927,10.0,12,1927.94753865,19.0,GII,12,34.4974
3600,56,33.0,MW,5,POU,5.5,1927,999.0,12,1927.94862256,1.0,EMEC,13,34.8
67,60,33.4,MS,55,,5.4,1927,999.0,12,1927.95433803,4.0,AM93,13,34.5
5213,55,35.4951,MB,5,,4.2,1928,10.0,1,1928.04712207,13.0,GII,18,31.9965
5214,0,35.7491,MD,0,,4.2,1928,10.0,2,1928.09016393,0.0,GII,3,31.9957
3601,22,34.7,MD,20,,5.0,1928,5.0,2,1928.10887602,1.0,EMEC,9,34.7
5216,50,35.4951,MB,17,,5.4,1928,10.0,2,1928.14410845,55.0,GII,22,31.9965
3603,26,31.5,MW,11,POU,5.7,1928,80.0,2,1928.14884262,1.0,EMEC,24,35.78
3604,0,30.5,MW,18,KOERI,5.3,1928,12.0,5,1928.34631151,1.0,EMEC,6,39.8
3605,31,34.8,MW,3,KOERI,4.7,1928,30.0,7,1928.5085971,1.0,EMEC,5,39.2
5217,42,35.6989,MD,3,,4.2,1928,10.0,8,1928.5933174,0.0,GII,5,32.5009
3606,15,36.0,MW,6,KOERI,4.9,1928,35.0,8,1928.64278806,1.0,EMEC,23,36.5
5218,0,35.502,MB,0,,4.6,1928,10.0,9,1928.69945355,0.0,GII,13,30.7969
3607,1,35.5,MW,1,AFS,4.4,1928,10.0,9,1928.69956932,1.0,EMEC,13,30.8
5219,34,35.4951,MB,3,,4.2,1928,10.0,11,1928.84193727,37.0,GII,4,31.9965
3608,31,35.0,MW,12,POU,5.1,1929,10.0,2,1929.10553846,1.0,EMEC,8,36.0
5220,11,35.4951,MD,12,,4.2,1929,10.0,3,1929.22604833,0.0,GII,24,31.9965
3609,22,36.0,MW,1,KOERI,4.7,1929,30.0,5,1929.37001906,1.0,EMEC,16,36.5
31321,22,35.3,MD,1,,4.8,1929,10.0,5,1929.37002064,51.0,KOERI,16,37.24
9203,37,38.0,MW,6,PAS,6.5,1929,999.0,5,1929.37609941,51.0,GSHAP_TR,18,40.0
3610,46,37.5,MW,6,KRK,5.5,1929,33.0,5,1929.39529303,1.0,EMEC,25,39.0
5222,0,36.4039,MD,23,,4.2,1929,10.0,5,1929.4053653,0.0,GII,28,35.0385
3611,3,31.1,MW,9,POU,5.8,1929,15.0,8,1929.59007423,1.0,EMEC,4,36.5
31320,3,31.0,MW,9,,5.2,1929,15.0,8,1929.59007591,54.0,KOERI,4,36.5
31319,12,36.0,MD,15,,5.0,1929,5.0,8,1929.59077637,3.6,KOERI,4,36.5
69,35,31.1,MB,90,,5.4,1929,65.0,8,1929.59938191,8.0,AM93,4,36.0
3613,20,39.4,MW,5,KOERI,5.3,1930,100.0,2,1930.10471845,1.0,EMEC,8,38.52
3614,1,36.52,MW,12,AFS,4.2,1930,10.0,3,1930.17945399,1.0,EMEC,7,32.75
3615,7,34.0,MW,5,KOERI,5.3,1930,30.0,4,1930.26907728,1.0,EMEC,9,39.7
3616,27,39.26,MW,5,KOERI,5.3,1930,10.0,4,1930.26911533,1.0,EMEC,9,39.55
3617,20,39.35,MW,10,KOERI,5.2,1930,60.0,4,1930.29980977,1.0,EMEC,20,39.37
5224,7,32.1633,MD,7,,4.2,1930,10.0,5,1930.35149734,0.0,GII,9,34.114
31314,7,32.2,MW,7,,5.5,1930,30.0,5,1930.35149803,22.0,KOERI,9,34.1
70,71,32.19,MS,70,,5.7,1930,999.0,5,1930.35881114,8.0,AM93,9,34.64
3619,45,35.5,MD,10,,4.5,1930,5.0,5,1930.38478884,1.0,EMEC,21,32.0
3620,15,34.2,MW,12,POU,4.9,1930,10.0,5,1930.39591898,1.0,EMEC,25,34.5
3621,58,34.7,MW,6,AMA,4.9,1930,999.0,5,1930.40901449,1.0,EMEC,30,29.4
3622,58,30.3,MW,21,KOERI,5.2,1930,15.0,6,1930.42716518,1.0,EMEC,5,35.8
5227,46,32.1633,MD,19,,3.1,1930,10.0,7,1930.5639003,0.0,GII,25,34.114
31311,46,32.0,MW,19,,5.2,1930,30.0,7,1930.56390135,33.0,KOERI,25,35.0
3624,36,31.18,MW,12,KOERI,5.9,1930,80.0,9,1930.69458907,1.0,EMEC,11,37.39
3625,24,36.64,MW,2,AFS,4.2,1930,10.0,9,1930.70164387,1.0,EMEC,14,34.64
5229,46,32.1633,MD,20,,4.2,1930,10.0,11,1930.87634323,0.0,GII,16,34.114
31309,46,32.2,MW,20,,5.3,1930,30.0,11,1930.87634418,30.0,KOERI,16,34.1
3627,12,36.65,MW,13,AFS,4.2,1930,10.0,11,1930.88095894,1.0,EMEC,18,34.43
3628,31,39.24,MW,10,KOERI,5.7,1930,30.0,12,1930.94092659,1.0,EMEC,10,39.72
3629,2,36.2,MW,2,POU,4.5,1930,33.0,12,1930.95913626,1.0,EMEC,17,36.1
3630,1,38.5,MW,7,KOERI,5.2,1931,30.0,1,1931.02271883,1.0,EMEC,9,38.0
3631,1,31.4,MW,1,KU,5.4,1931,999.0,1,1931.02751335,1.0,EMEC,11,38.3
3632,6,31.8,MW,15,KOERI,5.3,1931,20.0,1,1931.03186076,1.0,EMEC,12,38.47
3633,55,31.9,MW,15,KOERI,5.3,1931,30.0,1,1931.03195399,1.0,EMEC,12,38.5
3634,1,31.4,MW,1,KRK,5.8,1931,999.0,1,1931.07408869,1.0,EMEC,28,38.3
9013,1,31.7,MW,1,KRK,6.0,1931,999.0,4,1931.26860924,1.0,GSHAP_TR,9,38.3
3635,22,39.5,MW,20,KOERI,5.3,1931,30.0,5,1931.34479075,1.0,EMEC,6,37.5
9015,24,31.0,MW,8,KRK,6.2,1931,120.0,6,1931.42561647,1.0,GSHAP_TR,5,36.5
3636,44,31.7,MW,5,AMA,4.6,1931,999.0,10,1931.74859973,1.0,EMEC,1,30.2
3637,0,32.2,MW,20,POU,5.0,1932,10.0,1,1932.04052826,1.0,EMEC,15,34.5
3638,17,34.5,MW,11,KU,5.3,1932,12.0,7,1932.51767801,1.0,EMEC,8,38.9
3639,3,34.73,MW,19,KOERI,5.4,1932,60.0,12,1932.9857753,1.0,EMEC,26,36.9
31303,3,34.73,MW,19,,5.4,1932,60.0,12,1932.98577543,5.0,KOERI,26,36.9
3640,56,38.24,MW,7,KOERI,4.8,1933,50.0,1,1933.00364539,1.0,EMEC,2,38.01
3641,13,32.8,MW,11,POU,5.1,1933,999.0,6,1933.44785582,1.0,EMEC,13,35.1
3642,54,33.2,MW,11,KOERI,4.9,1933,30.0,6,1933.48902971,1.0,EMEC,28,39.3
3643,44,31.3,MW,3,AMA,4.6,1933,999.0,7,1933.55933032,1.0,EMEC,24,29.9
3644,46,35.5,MW,9,KOERI,5.3,1933,30.0,9,1933.7326218,1.0,EMEC,25,37.0
3645,46,34.9,MW,16,AMA,4.9,1934,999.0,5,1934.36081814,1.0,EMEC,12,29.1
3646,43,31.13,MW,18,KOERI,5.5,1934,50.0,6,1934.46515034,1.0,EMEC,19,37.86
31299,43,31.13,MW,18,,5.5,1934,50.0,6,1934.4651508,15.6,KOERI,19,37.86
3647,2,31.3,MW,19,AMA,4.8,1935,999.0,6,1935.45148786,1.0,EMEC,14,29.9
3648,29,31.6,MW,2,POU,5.3,1936,999.0,1,1936.05219531,1.0,EMEC,20,35.6
31298,29,32.11,MW,2,,5.3,1936,140.0,1,1936.05219622,29.7,KOERI,20,35.8
75,91,31.6,MS,22,,5.3,1936,999.0,1,1936.05458997,6.0,AM93,20,35.6
3649,42,31.15,MW,14,POU,5.0,1936,50.0,1,1936.06178282,1.0,EMEC,23,35.8
3650,8,38.82,MW,17,KOERI,5.3,1936,160.0,2,1936.08938224,1.0,EMEC,2,37.69
3651,1,36.0,MW,17,KKP,5.7,1936,999.0,6,1936.45275694,1.0,EMEC,14,36.5
9222,1,35.5,MW,17,PAS,5.6,1936,999.0,6,1936.45275786,30.0,GSHAP_TR,14,37.0
31295,1,35.85,MW,17,,5.6,1936,70.0,6,1936.45275808,37.1,KOERI,14,36.64
31294,1,31.0,MW,4,,4.9,1936,30.0,8,1936.5878901,36.0,KOERI,3,36.5
77,13,31.0,MS,40,,5.2,1936,999.0,8,1936.59201028,6.0,AM93,3,36.5
31293,31,31.03,MW,6,,4.9,1936,100.0,8,1936.60730105,56.7,KOERI,10,36.61
78,15,31.0,MS,63,,5.3,1936,999.0,8,1936.61375819,7.0,AM93,10,36.5
3654,36,30.97,MW,2,AA,5.5,1937,77.0,4,1937.32084478,1.0,EMEC,28,35.96
79,64,30.97,MB,23,,5.4,1937,77.0,4,1937.3232955,7.0,AM93,28,35.96
3655,22,31.08,MW,15,POU,5.3,1937,86.0,5,1937.40723367,1.0,EMEC,29,36.3
5231,19,32.6652,MD,19,,4.2,1937,10.0,6,1937.48439688,0.0,GII,26,34.7292
5233,56,35.5042,MD,9,,3.3,1937,10.0,10,1937.77921613,0.0,GII,12,31.5005
9257,56,34.0,MW,10,MEAST,6.8,1938,999.0,4,1938.29713851,0.0,GSHAP_TR,19,39.1
3657,59,33.79,MW,10,KOERI,6.4,1938,10.0,4,1938.29714425,1.0,EMEC,19,39.44
27481,59,33.872,MW,10,,6.6,1938,10.0,4,1938.29714488,21.04,ISC,19,39.508
31288,11,39.65,MW,23,,5.3,1938,30.0,4,1938.29853747,17.6,KOERI,19,36.65
3658,40,34.1,MW,10,KOERI,4.8,1938,10.0,4,1938.31902591,1.0,EMEC,27,39.89
3659,45,33.55,MW,4,KOERI,4.9,1938,10.0,5,1938.36492583,1.0,EMEC,14,39.74
3660,55,33.8,MW,6,,4.9,1938,30.0,5,1938.36517317,1.0,EMEC,14,39.4
3661,5,33.81,MW,0,KOERI,5.2,1938,30.0,5,1938.40274927,1.0,EMEC,28,39.4
3662,56,33.68,MW,21,KOERI,5.3,1938,10.0,7,1938.55318877,1.0,EMEC,21,39.56
3663,36,31.8,MW,15,AMA,4.8,1938,999.0,11,1938.8483562,1.0,EMEC,6,30.2
3664,10,38.0,MW,4,,4.9,1938,30.0,11,1938.89910582,1.0,EMEC,25,39.0
3665,3,33.91,MW,11,KOERI,4.9,1938,10.0,12,1938.95742583,1.0,EMEC,16,39.52
3666,32,32.44,MW,1,KU,5.4,1938,10.0,12,1938.97551754,1.0,EMEC,23,39.31
31280,35,30.7,MW,4,,5.5,1939,33.0,1,1939.00326364,22.0,KOERI,2,36.3
31279,49,39.71,MW,8,,5.9,1939,80.0,11,1939.88867779,2.8,KOERI,21,39.82
3667,57,39.51,MW,23,KOERI,7.6,1939,20.0,12,1939.98629569,1.0,EMEC,26,39.8
108,57,39.533,MW,23,,7.7,1939,35.0,12,1939.98629636,22.0,ANSS,26,39.77
