event_id,Year,Mo,Da,Ho,Mi,Se,Ax,Lat,Lon,LatUnc,LonUnc,H,I0,Mw,MwUnc,TMW
15650,1403,1,12,5,30,0,SHARE,46.146,12.222,40,40,,,4.72,0.34,
15670,1403,1,29,18,55,0,SHARE,46.146,12.222,50,50,,,3.87,0.34,
15690,1403,9,6,0,0,0,SHARE,46.093,13.431,30,30,,,5.57,0.34,
15700,1404,2,1,21,0,0,SHARE,46.146,12.222,50,50,,,4.52,0.33,
15697,1404,2,20,0,0,0,SHARE,35.7,36.2,49.9,49.9,30,,7.34,0.3,
15720,1405,6,26,13,45,0,SHARE,46.083,12.064,7,12.1,,,4.3,0.34,
15730,1406,1,1,0,0,0,SHARE,37.248,-1.868,30,30,,,5.62,0.41,
15740,1406,5,28,21,30,0,SHARE,46.146,12.222,50,50,,,4.22,0.3,
15750,1406,9,16,2,0,0,SHARE,40.833,14.25,39.9,39.9,,,4.83,0.3,
15780,1407,6,25,0,0,0,SHARE,44.112,15.229,40,40,,,4.72,0.34,
15800,1408,1,3,16,30,0,SHARE,44.498,11.34,50,50,,,4.09,0.34,
15825,1408,12,29,0,0,0,SHARE,35.8,36.1,49.9,49.9,25,,7.34,0.3,
15840,1409,8,17,0,35,0,SHARE,44.836,11.618,40,40,,,4.72,0.34,
15850,1409,8,24,0,0,0,SHARE,52.1,11.4,39.9,39.9,,,4.2,0.3,
15860,1409,11,15,11,15,0,SHARE,44.801,10.329,30,30,,,5.06,0.32,
15910,1410,5,9,22,30,0,SHARE,44.836,11.618,30,30,,,4.96,0.34,
15990,1411,1,9,2,0,0,SHARE,44.836,11.618,30,30,,,5.14,0.34,
16000,1411,7,1,6,0,0,SHARE,46.146,12.222,50,50,,,4.22,0.3,
16040,1414,1,1,0,0,0,SHARE,41.882,16.18,20,20,,,5.8,0.3,
16060,1414,8,7,0,0,0,SHARE,43.271,11.118,23,5.5,,,5.62,0.59,
16075,1415,1,1,0,0,0,SHARE,40.65,35.85,99.9,99.9,,,5.82,0.5,
16110,1417,8,20,0,0,0,SHARE,38.4,23.8,10,10,,,6.4,0.5,
16120,1418,3,7,0,0,0,SHARE,43.95,15.567,30,30,,,5.68,0.39,
16130,1419,3,15,0,0,0,SHARE,40.183,29.067,20,20,,,6.65,0.33,
16135,1419,3,26,0,0,0,SHARE,39.75,39.5,49.9,49.9,,,6.21,0.5,
16160,1420,1,1,0,0,0,SHARE,43.321,11.328,40,40,,,4.54,0.3,
16170,1420,7,1,0,0,0,SHARE,40.636,22.944,20,20,,,6.45,0.33,
16210,1422,4,13,0,10,0,SHARE,36.993,21.958,11.5,4.6,,,6.42,0.3,
16220,1423,11,10,0,0,0,SHARE,42.333,13.5,39.9,39.9,,,4.83,0.3,
16240,1424,10,20,22,0,0,SHARE,44.167,11.917,39.9,39.9,,,4.83,0.3,
16270,1425,8,10,19,0,0,SHARE,44.833,11.667,39.9,39.9,,,4.83,0.3,
16290,1426,1,1,0,0,0,SHARE,43.777,11.249,40,40,,,4.54,0.3,
16390,1427,3,13,11,0,0,SHARE,42.01,2.604,30,30,,,4.8,0.3,
16400,1427,3,14,12,0,0,SHARE,42.01,2.604,30,30,,,4.5,0.36,
16420,1427,3,15,23,0,0,SHARE,42.01,2.604,30,30,,,4.45,0.36,
16430,1427,3,19,21,0,0,SHARE,41.971,2.606,1.5,1.4,,,5.55,0.42,
16480,1427,4,22,22,0,0,SHARE,41.986,2.705,0.2,9.6,,,4.59,0.31,
16510,1427,5,15,15,0,0,SHARE,42.162,2.447,1,1.7,,,5.47,0.33,
16540,1427,6,12,0,0,0,SHARE,41.984,2.821,40,40,,,4.26,0.37,
16550,1427,6,14,8,0,0,SHARE,41.884,2.792,4.6,2.1,,,5.04,0.52,
16570,1428,2,2,0,0,0,SHARE,45.05,3.883,30,30,,,4.79,0.3,
16580,1428,2,2,8,0,0,SHARE,42.275,2.322,1.4,2.6,,,6.04,0.39,
16590,1428,5,1,0,0,0,SHARE,47.217,-1.55,40,40,,,4.46,0.3,
16600,1428,5,1,0,0,0,SHARE,36.809,21.832,1.3,11.1,,,6.42,0.3,
16610,1428,7,3,5,0,0,SHARE,44.146,12.048,1,6.1,,,5.48,0.62,
16640,1429,11,10,16,20,0,SHARE,38.187,15.549,30,30,,,4.93,0.34,
16660,1430,1,11,0,0,0,SHARE,42.42,2.204,1.6,22.6,,,4.01,0.37,
16670,1430,3,26,0,0,0,SHARE,40.636,22.944,40,40,,,5.52,0.33,
16700,1431,4,24,14,0,0,SHARE,37.125,-3.626,3,1.2,,,6.11,0.3,
16745,1433,1,1,0,0,0,SHARE,39.75,39.5,99.9,99.9,,,5.42,0.5,
16760,1433,5,4,8,5,0,SHARE,44.498,11.34,30,30,,,4.96,0.31,
16810,1436,3,1,0,0,0,SHARE,43.321,11.328,30,30,,,4.96,0.34,
16820,1437,9,4,0,0,0,SHARE,40.619,27.665,43.2,110.9,,,5.72,0.33,
16840,1438,2,2,12,15,0,SHARE,41.787,12.677,30,30,,,5.35,0.34,
16850,1438,6,11,2,0,0,SHARE,44.844,10.239,2.3,7,,,5.58,0.31,
16881,1441,1,1,0,0,0,SHARE,38.35,42.1,39.9,39.9,,,6.21,0.5,
16900,1442,1,26,0,0,0,SHARE,47.467,-0.55,40,40,,,4.46,0.3,
16940,1443,6,5,0,0,0,SHARE,48.739,18.972,2.2,15.6,,,5.7,0.49,
16950,1444,1,1,0,0,0,SHARE,37.75,15,39.9,39.9,,,4.2,0.3,
16980,1444,8,25,0,0,0,SHARE,41.923,19.201,20,20,,,5.78,0.39,
17040,1445,3,21,13,30,0,SHARE,45.438,10.994,40,40,,,4.54,0.3,
17050,1446,10,10,4,0,0,SHARE,45.7,26.6,29.9,29.9,150,,7.5,0.3,
17060,1448,1,1,0,0,0,SHARE,38.25,15.5,39.9,39.9,,,4.83,0.3,
17095,1448,5,24,0,0,0,SHARE,43.833,4.367,40,40,,,3.95,0.31,
17100,1448,5,25,1,0,0,SHARE,41.642,2.172,5.4,9.9,,,5.18,0.3,
17120,1449,1,1,0,0,0,SHARE,44.885,7.327,50,50,,,3.98,0.3,
17130,1449,4,23,0,0,0,SHARE,51.212,2.3,37,43.2,,,3.99,0.3,
17135,1449,10,16,0,0,0,SHARE,43.234,11.56,30,30,,,4.93,0.34,
17140,1450,1,1,0,0,0,SHARE,38.25,14.75,39.9,39.9,,,4.83,0.3,
17160,1450,1,1,0,0,0,SHARE,45.883,3.117,50,50,10,,4.96,0.6,
17170,1450,9,16,10,0,0,SHARE,42.7,2.9,30,30,,,4.58,0.37,
17240,1453,9,28,22,45,0,SHARE,43.785,11.284,0.8,1.5,,,5.31,0.62,
17250,1454,9,14,22,0,0,SHARE,47.55,7.6,50,50,,,3.71,0.59,
17380,1456,12,5,0,0,0,SHARE,41.302,14.711,10.5,10.3,,,7.17,0.3,
17400,1456,12,9,0,0,0,SHARE,43.57,12.141,40,40,,,4.54,0.3,
17420,1457,1,1,0,0,0,SHARE,37.348,23.466,20,20,,,6.66,0.33,
17430,1457,1,8,0,0,0,SHARE,40.855,14.26,40,40,,,4.72,0.34,
17440,1457,2,10,0,0,0,SHARE,41.106,14.214,30,30,,,4.72,0.34,
17445,1457,4,23,0,0,0,SHARE,39.75,40.4,39.9,39.9,,,7.33,0.5,
17480,1458,4,26,12,15,0,SHARE,43.463,12.236,6.6,4.3,,,5.8,0.3,
17490,1458,5,1,0,35,0,SHARE,43.457,12.239,30,30,,,4.93,0.34,
17530,1459,5,20,0,0,0,SHARE,46.3,16.3,39.9,39.9,,,6.42,0.5,
17540,1461,6,1,0,0,0,SHARE,40.5,15.25,39.9,39.9,,,5.17,0.3,
17570,1461,11,27,21,5,0,SHARE,42.313,13.544,1.7,5.3,,,6.42,0.32,
17610,1462,1,1,0,0,0,SHARE,38.395,21.833,20,20,,,6.42,0.3,
17650,1463,1,1,0,0,0,SHARE,36.576,25.35,17.5,7.3,,,5.36,0.3,
17720,1465,4,7,15,30,0,SHARE,44.943,10.682,27.5,13.1,,,4.8,0.34,
17740,1465,5,17,0,0,0,SHARE,43.351,12.577,40,40,,,4.75,0.32,
17760,1466,1,15,2,25,0,SHARE,40.765,15.334,2.9,2.4,,,6.05,0.3,
17790,1466,12,26,0,0,0,SHARE,43.351,12.577,40,40,,,4.75,0.32,
17810,1467,8,22,20,20,0,SHARE,43.321,11.328,40,40,,,4.51,0.34,
17820,1467,9,3,0,0,0,SHARE,43.321,11.328,30,30,,,4.96,0.34,
17850,1469,1,1,0,0,0,SHARE,38.179,20.487,20,20,,,6.62,0.33,
17880,1470,2,6,16,0,0,SHARE,47.5,7.633,50,50,,,3.2,0.67,
17890,1470,4,11,0,0,0,SHARE,44.162,11.037,30,30,,,5.47,0.33,
17900,1471,1,1,0,0,0,SHARE,45.544,10.214,50,50,,,4.06,0.3,
17920,1471,3,1,0,0,0,SHARE,43.25,12.5,39.9,39.9,,,4.83,0.3,
17940,1471,8,15,16,40,0,SHARE,45.544,10.214,50,50,,,4.3,0.34,
17950,1471,8,29,8,0,0,SHARE,45.7,26.6,29.9,29.9,110,,7.5,0.3,
17970,1472,1,1,0,0,0,SHARE,39.959,25.334,4.6,7.1,,,6.43,0.33,
17980,1472,1,1,0,0,0,SHARE,42.7,17.1,39.9,39.9,,,5.14,0.5,
17990,1472,1,1,0,0,0,SHARE,44.059,12.567,30,30,,,5.15,0.33,
18000,1472,3,7,20,0,0,SHARE,47.55,7.6,50,50,,,3.71,0.59,
18010,1472,3,22,4,0,0,SHARE,47.55,7.6,50,50,,,3.71,0.59,
18040,1473,1,20,0,0,0,SHARE,43,17.6,39.9,39.9,,,5.57,0.5,
18050,1473,2,2,0,0,0,SHARE,44.059,12.567,40,40,,,4.59,0.32,
18060,1473,5,7,7,45,0,SHARE,45.322,9.329,13.5,9.6,,,4.09,0.34,
18080,1474,3,11,20,30,0,SHARE,44.647,10.925,40,40,,,4.6,0.31,
18090,1474,8,18,0,0,0,SHARE,43.603,13.507,30,30,,,5.15,0.33,
18100,1475,8,24,23,55,0,SHARE,49.8,8.461,27.9,8.6,,,3.96,0.33,
18130,1477,1,30,16,0,0,SHARE,42.955,12.704,40,40,,,4.51,0.34,
18140,1477,2,3,1,0,0,SHARE,42.955,12.704,30,30,,,5.2,0.33,
18150,1477,6,29,0,0,0,SHARE,49.117,6.183,40,40,,,4.46,0.3,
18160,1477,6,29,7,0,0,SHARE,45.833,3.1,20,20,17.38,,5.8,0.46,
18180,1478,2,24,0,0,0,SHARE,47.75,10.33,30,30,,,4.13,0.5,
18210,1479,10,10,22,0,0,SHARE,44.217,12.049,40,40,,,4.59,0.32,
18230,1479,10,20,0,0,0,SHARE,43,17.6,39.9,39.9,,,5.99,0.5,
18240,1480,1,1,0,0,0,SHARE,42.919,13.835,30,30,,,5.2,0.33,
18260,1480,10,18,0,0,0,SHARE,43.1,17.9,39.9,39.9,,,5.57,0.5,
18270,1480,12,28,0,0,0,SHARE,52.63,1.3,30,30,10,,5.1,0.3,
18280,1481,2,6,21,15,0,SHARE,43.932,10.343,17.4,9.1,,,4.51,0.34,
18290,1481,2,7,6,20,0,SHARE,43.843,10.505,40,40,,,4.51,0.34,
18310,1481,2,14,22,0,0,SHARE,42.641,18.109,30,30,,,5.4,0.39,
18360,1481,5,7,14,15,0,SHARE,44.274,10.13,2.1,2.1,,,5.62,0.3,
18370,1481,10,3,0,0,0,SHARE,36.43,28.23,40,40,,,5.72,0.33,
18390,1481,12,18,3,0,0,SHARE,36.43,28.23,40,40,,,5.36,0.3,
18400,1481,12,18,5,15,0,SHARE,36.43,28.23,20,20,,,6.42,0.3,
18420,1482,2,1,0,0,0,SHARE,42.641,18.109,40,40,,,4.88,0.39,
18440,1482,10,10,0,0,0,SHARE,38.087,-0.945,30,30,,,5.9,0.41,
18445,1482,12,21,0,0,0,SHARE,39.75,39.5,39.9,39.9,,,6.77,0.5,
18450,1483,3,3,22,0,0,SHARE,44.836,11.618,40,40,,,4.54,0.3,
18460,1483,8,11,19,40,0,SHARE,44.156,12.229,3.7,3.2,,,5.68,0.35,
18475,1484,1,1,0,0,0,SHARE,43.57,12.141,30,30,,,5.14,0.34,
18490,1484,1,19,0,0,0,SHARE,42.09,12.562,2.9,3.2,,,4.95,0.3,
18510,1485,3,14,7,0,0,SHARE,47.467,-0.55,40,40,,,4.46,0.3,
18530,1485,9,1,0,0,0,SHARE,45.356,11.722,40.7,46.1,,,4.4,0.3,
18540,1486,9,30,0,0,0,SHARE,43.321,11.328,40,40,,,4.54,0.3,
18550,1487,1,11,15,40,0,SHARE,45.137,11.306,33.4,24.4,,,4.09,0.34,
18590,1487,11,1,0,0,0,SHARE,36.833,-2.45,30,30,,,5.9,0.41,
18650,1489,1,1,0,0,0,SHARE,43.57,12.141,30,30,,,5.15,0.33,
18655,1489,1,1,0,0,0,SHARE,41.008,28.98,30,30,,,6.1,0.33,
18680,1490,3,1,10,0,0,SHARE,45.833,2.967,20,20,17.52,,6.11,0.31,
18700,1490,6,10,0,0,0,SHARE,38,14.75,39.9,39.9,,,4.83,0.3,
18731,1491,4,24,19,0,0,SHARE,35,32,49.9,49.9,,,6.8,0.3,
18735,1492,1,1,0,0,0,SHARE,44.217,12.049,30,30,,,4.93,0.34,
18780,1493,8,24,0,0,0,SHARE,46.267,13.133,39.9,39.9,,,4.83,0.3,
18800,1493,10,18,14,30,0,SHARE,36.654,27.212,50,50,,,6.94,0.32,
18810,1494,1,26,20,0,0,SHARE,36.732,-4.408,5.6,9.5,,,5.69,0.3,
18830,1494,5,29,2,15,0,SHARE,38.187,15.549,30,30,,,5.3,0.33,
18840,1494,6,13,0,0,0,SHARE,43.983,7.317,50,50,4.98,,4.72,0.65,
18850,1494,7,1,10,10,0,SHARE,35.5,23.3,10,10,,,7.5,0.5,
18860,1494,7,1,21,10,0,SHARE,35.35,25.12,40,40,,,5.44,0.33,
18876,1495,1,5,0,0,0,SHARE,37,27,99.9,99.9,,,5.43,0.5,
18890,1496,1,23,17,0,0,SHARE,43.5,16.1,39.9,39.9,,,5.99,0.5,
18940,1496,11,28,8,45,0,SHARE,42.641,18.109,40,40,,,4.51,0.34,
18950,1497,1,20,23,0,0,SHARE,59.5,15,99.9,99.9,16,,5.11,0.5,
18970,1497,5,14,23,0,0,SHARE,47.567,-0.4,50,50,5.28,,4.96,0.3,
18990,1498,4,10,0,0,0,SHARE,42.356,13.396,40,40,,,4.54,0.3,
19025,1499,1,2,22,0,0,SHARE,47.55,7.6,50,50,,,3.9,0.67,
19030,1499,11,9,0,0,0,SHARE,38.187,15.549,30,30,,,5.36,0.33,
19080,1501,6,5,10,0,0,SHARE,44.519,10.844,0.9,3,,,5.91,0.32,
19100,1502,1,1,0,0,0,SHARE,42.383,12.95,39.9,39.9,,,5.17,0.3,
19150,1502,5,15,0,0,0,SHARE,44.331,7.487,50,50,,,3.98,0.3,
19160,1502,9,6,0,0,0,SHARE,43.462,13.087,30,30,,,4.99,0.33,
19170,1502,9,23,0,0,0,SHARE,44.5,7.5,39.9,39.9,,,5.17,0.3,
19181,1503,1,1,0,0,0,SHARE,36.33,43.11,49.9,49.9,,,6,0.3,
19200,1504,3,1,0,0,0,SHARE,46.78,10.19,50,50,,,5.22,0.6,
19210,1504,4,5,9,0,0,SHARE,37.598,-5.725,7.7,14.2,,,6.03,0.3,
19250,1504,8,23,23,30,0,SHARE,50.767,6.1,30,30,,,4.78,0.41,
19260,1504,11,1,0,0,0,SHARE,43.697,11.816,30,30,,,5.11,0.34,
19280,1504,12,31,4,0,0,SHARE,45.047,11.457,30.8,41.9,,,5.26,0.4,
19330,1505,1,3,2,0,0,SHARE,44.501,11.244,4.3,5.7,,,5.41,0.3,
19340,1505,1,20,23,50,0,SHARE,44.454,11.635,24,16.8,,,4.9,0.46,
19370,1505,4,3,12,25,0,SHARE,44.498,11.34,40,40,,,4.51,0.34,
19380,1505,5,15,0,0,0,SHARE,44.498,11.34,40,40,,,4.54,0.3,
19420,1507,1,1,0,0,0,SHARE,44.885,7.327,50,50,,,3.98,0.3,
19470,1508,1,1,0,0,0,SHARE,46,14.5,39.9,39.9,10,,5.14,0.5,
19480,1508,5,29,0,0,0,SHARE,35.02,25.72,20,20,,,7.12,0.39,
19500,1508,10,18,15,0,0,SHARE,44.833,11.667,39.9,39.9,,,4.83,0.3,
19570,1509,2,25,22,20,0,SHARE,38.1,15.684,0.9,3.2,,,5.73,0.31,
19580,1509,4,19,0,0,0,SHARE,44.324,11.865,3.9,1.3,,,5.06,0.74,
19590,1509,9,10,0,0,0,SHARE,41.022,28.786,1.5,16.3,,,7.14,0.33,
19610,1509,10,18,20,0,0,SHARE,48.484,8.975,1.8,1.8,,,5.44,0.3,
19620,1509,11,16,0,0,0,SHARE,41.7,26.6,39.9,39.9,20,,6.42,0.5,
19630,1509,12,13,11,0,0,SHARE,43.833,5.783,50,50,10,,5.54,0.63,
19710,1511,3,26,14,40,0,SHARE,46.198,13.431,7.8,36.6,,,6.89,0.3,
19730,1511,3,27,0,0,0,SHARE,46,14,39.9,39.9,10,,4.3,0.5,
19740,1511,3,28,12,15,0,SHARE,45.5,11.924,17.3,19.3,,,4.96,0.51,
19770,1511,4,1,0,0,0,SHARE,46,14,39.9,39.9,10,,4.3,0.5,
19780,1511,4,1,0,0,0,SHARE,46,14,39.9,39.9,10,,4.3,0.5,
19800,1511,4,19,0,0,0,SHARE,46,14,39.9,39.9,10,,4.09,0.5,
19810,1511,5,26,0,0,0,SHARE,40.2,25.2,10,10,,,6.8,0.5,
19820,1511,6,6,0,0,0,SHARE,46,14,39.9,39.9,10,,4.09,0.5,
19830,1511,6,6,0,0,0,SHARE,46,14,39.9,39.9,10,,4.3,0.5,
19850,1511,6,7,0,0,0,SHARE,46,14,39.9,39.9,10,,4.09,0.5,
19860,1511,6,24,22,30,0,SHARE,46,14,39.9,39.9,10,,4.3,0.5,
19920,1511,6,25,0,10,0,SHARE,46,14,39.9,39.9,10,,5.57,0.5,
19880,1511,6,25,22,30,0,SHARE,46,14,39.9,39.9,10,,4.3,0.5,
19890,1511,6,26,0,0,0,SHARE,46,14,39.9,39.9,10,,4.09,0.5,
19900,1511,6,26,0,0,0,SHARE,46,14,39.9,39.9,10,,4.09,0.5,
19940,1511,6,27,0,0,0,SHARE,46,14,39.9,39.9,10,,4.3,0.5,
19950,1511,6,27,0,0,0,SHARE,46,14,39.9,39.9,10,,4.3,0.5,
19970,1511,8,16,0,0,0,SHARE,46,14,39.9,39.9,10,,4.3,0.5,
20030,1512,2,8,0,0,0,SHARE,46.322,9.402,40,40,,,4.36,0.3,
20040,1512,2,8,9,15,0,SHARE,45.137,11.977,33.4,28.1,,,4.24,0.3,
20060,1512,12,12,20,40,0,SHARE,45.438,10.994,50,50,,,3.87,0.34,
20100,1513,3,28,0,0,0,SHARE,36.1,28.2,10,10,,,6.21,0.46,
20110,1513,4,16,0,0,0,SHARE,37.6,20.8,10,10,,,6.5,0.5,
20120,1513,8,25,8,0,0,SHARE,38.167,15.5,39.9,39.9,,,4.83,0.3,
20160,1514,1,1,0,0,0,SHARE,39.6,21.483,30,30,,,6.18,0.33,
20170,1514,1,20,17,0,0,SHARE,47.5,7.65,50,50,,,2.4,0.67,
20190,1514,7,12,21,30,0,SHARE,46.283,13.15,39.9,39.9,,,5.17,0.3,
20230,1515,10,25,12,35,0,SHARE,45.133,10.92,27.3,64.1,,,4.64,0.57,
20280,1516,7,2,0,0,0,SHARE,47.017,9.55,50,50,,,3.2,0.67,
20300,1516,11,24,12,0,0,SHARE,45.7,26.6,29.9,29.9,150,,7.5,0.3,
20310,1516,12,20,5,30,0,SHARE,46.283,13.15,39.9,39.9,,,4.83,0.3,
20320,1517,2,6,0,0,0,SHARE,46,25.2,49.9,49.9,9.9,,5.11,0.5,
20330,1517,3,29,19,0,0,SHARE,41.012,15.211,15.7,10.1,,,5.57,0.31,
20340,1517,4,4,16,0,0,SHARE,48.67,9,30,30,,,4.46,0.5,
20360,1517,11,22,7,0,0,SHARE,38.989,-0.518,40,40,,,4.52,0.41,
20390,1518,11,9,23,30,0,SHARE,37.195,-1.859,5.9,0.8,,,5.97,0.41,
20420,1520,5,17,7,0,0,SHARE,42.6,18.1,39.9,39.9,,,5.99,0.5,
20440,1521,1,1,0,0,0,SHARE,44.79,20.45,99.9,99.9,7,,5.11,0.5,
20480,1521,8,16,0,0,0,SHARE,37.6,20.8,10,10,,,6.3,0.5,
20520,1522,6,25,22,0,0,SHARE,46.794,1.039,54.8,65.4,,,3.8,0.3,
20530,1522,7,7,0,0,0,SHARE,46,13.25,39.9,39.9,,,4.83,0.3,
20570,1522,9,22,10,0,0,SHARE,36.992,-2.777,1.3,2.6,,,6.07,0.38,
20580,1522,10,5,0,10,0,SHARE,45.117,9.751,23.1,36.1,,,4.9,0.49,
20630,1523,6,9,0,0,0,SHARE,45.6,25.8,50,40,10,,6.1,0.5,
20650,1523,6,27,0,0,0,SHARE,46.267,13.133,39.9,39.9,,,5.17,0.3,
20670,1523,11,19,0,0,0,SHARE,46.059,24.431,15.1,14.7,9.9,,5.52,0.33,
20680,1523,12,27,23,55,0,SHARE,47.775,7.734,25,9.9,,,4.46,0.3,
20710,1524,4,1,0,0,0,SHARE,46.27,7.27,50,50,,,5.65,0.6,
20750,1525,2,19,21,0,0,SHARE,46.267,13.133,39.9,39.9,,,4.83,0.3,
20790,1526,7,4,23,0,0,SHARE,37.178,-3.599,30,30,,,5.35,0.41,
20820,1527,10,4,0,0,0,SHARE,43.932,10.913,30,30,,,5.36,0.33,
20830,1528,1,1,0,0,0,SHARE,39.1,26.55,20,20,,,6.95,0.3,
20860,1528,3,12,8,30,0,SHARE,39.549,-8.982,40,40,,,4.73,0.4,
20870,1528,6,14,0,0,0,SHARE,46.1,18.25,99.9,99.9,,,4.46,0.5,
20900,1529,4,13,7,0,0,SHARE,36.833,-2.45,40,40,,,4.79,0.41,
20910,1529,4,14,0,0,0,SHARE,45.751,12.786,34.7,34.9,,,4.39,0.3,
20920,1529,7,3,0,0,0,SHARE,45.136,10.024,50,50,,,4.09,0.34,
20940,1529,9,11,18,0,0,SHARE,47.533,7.567,50,50,,,3.2,0.67,
20960,1530,11,11,0,0,0,SHARE,43.321,11.328,40,40,,,4.75,0.32,
21000,1531,1,26,0,0,0,SHARE,38.981,-8.931,16.7,11.4,,,6.47,0.49,
21030,1531,9,30,4,0,0,SHARE,37.551,-2.736,6.5,3.3,,,6.17,0.41,
21040,1531,10,10,20,0,0,SHARE,47.42,9.37,50,50,,,3.85,0.6,
21065,1532,1,1,0,0,0,SHARE,41,29,49.9,49.9,,,5.82,0.5,
21055,1532,7,12,0,0,0,SHARE,50.62,5.57,39.9,39.9,,,3.8,0.5,
21090,1533,11,17,0,0,0,SHARE,47.48,9.33,50,50,,,4.32,0.6,
21155,1534,7,14,14,36,0,SHARE,49.33,8.52,39.9,39.9,,,4.2,0.3,
21180,1534,10,6,4,30,0,SHARE,47.42,9.37,50,50,,,3.35,0.59,
21260,1536,8,10,23,0,0,SHARE,44.419,8.898,40,40,,,4.72,0.34,
21265,1536,8,17,0,5,0,SHARE,44.364,10.933,37.2,28.5,,,5.29,0.51,
21290,1537,5,1,0,0,0,SHARE,37.502,15.087,40,40,,,4.54,0.3,
21300,1537,9,22,17,0,0,SHARE,43.2,-0.617,30,30,,,4.96,0.31,
21320,1537,11,1,0,0,0,SHARE,44.307,8.48,40,40,,,4.75,0.32,
21340,1538,9,22,1,0,0,SHARE,47.567,7.617,10,10,,,3.9,0.67,
21360,1538,9,26,0,0,0,SHARE,40.822,14.123,30,30,,,5.36,0.33,
21380,1539,5,29,4,0,0,SHARE,47.42,9.37,50,50,,,3.9,0.67,
21390,1540,1,1,0,0,0,SHARE,57.7,18.7,99.9,55,5,,5.11,0.5,
21400,1540,4,8,0,0,0,SHARE,43.16,13.716,30,30,,,4.96,0.34,
21410,1540,6,26,19,0,0,SHARE,51.1,12.9,5,5,,,4.79,0.5,
21420,1540,7,18,4,0,0,SHARE,47.533,7.55,50,50,,,3.9,0.67,
21430,1540,9,1,8,10,0,SHARE,45.544,10.214,50,50,,,4.43,0.32,
21455,1540,12,14,0,0,0,SHARE,47.53,8.99,50,50,,,3.9,0.67,
21480,1541,10,22,18,0,0,SHARE,44.761,8.909,2.6,5.8,,,5.3,0.52,
21485,1542,2,7,22,0,0,SHARE,47.7,8.64,50,50,,,3.9,0.67,
21520,1542,6,13,2,15,0,SHARE,44.006,11.385,0.5,1.7,,,5.92,0.3,
21530,1542,11,8,0,0,0,SHARE,47.83,10,30,30,,,4.46,0.5,
21535,1542,11,30,18,40,0,SHARE,37.367,14.804,15,25,,,4.3,0.34,
21540,1542,12,10,15,15,0,SHARE,37.215,14.944,3.2,9.8,,,6.71,0.3,
21551,1543,1,1,0,0,0,SHARE,39.75,39.5,99.9,99.9,,,5.82,0.5,
21595,1544,1,22,0,0,0,SHARE,38.2,37.15,99.9,99.9,,,6.21,0.5,
21600,1544,3,6,9,0,0,SHARE,43,17.6,39.9,39.9,,,5.14,0.5,
21650,1545,3,24,0,0,0,SHARE,38.885,22.327,1.6,9.2,,,6.52,0.3,
21660,1545,6,9,15,45,0,SHARE,44.473,9.825,3.6,1.8,,,5.27,0.68,
21670,1545,7,9,8,30,0,SHARE,45.6,25.6,50,40,10,,6.1,0.5,
21685,1545,11,16,0,0,0,SHARE,43.067,11.643,1,2.9,,,5.35,0.34,
21700,1546,1,1,0,0,0,SHARE,38.23,26.03,30,30,,,5.99,0.33,
21750,1547,2,10,13,20,0,SHARE,44.697,10.631,30,30,,,5.32,0.32,
21770,1547,3,24,0,0,0,SHARE,44.697,10.631,40,40,,,4.51,0.34,
21780,1547,7,31,0,0,0,SHARE,44.307,8.48,40,40,,,4.54,0.3,
21790,1547,8,29,20,0,0,SHARE,38.747,-0.439,30,30,,,5.62,0.41,
21810,1548,2,9,0,0,0,SHARE,47.684,7.35,14.8,18.7,,,3.48,0.3,
21870,1549,5,3,0,0,0,SHARE,44.307,8.48,30,30,,,4.96,0.34,
21875,1549,5,4,22,0,0,SHARE,44.55,4.75,40,40,,,4.2,0.31,
21880,1549,5,13,8,30,0,SHARE,44.701,7.752,9.9,12.1,,,3.98,0.3,
21890,1549,5,31,0,0,0,SHARE,38.25,15.667,39.9,39.9,,,4.83,0.3,
21900,1549,8,25,21,0,0,SHARE,48.73,19.16,99.9,99.9,,,3.8,0.5,
21910,1549,9,10,0,0,0,SHARE,46.146,12.222,30,30,,,4.93,0.34,
21940,1550,2,28,16,0,0,SHARE,44.381,7.538,30,30,,,4.6,0.32,
21950,1550,4,19,0,0,0,SHARE,36.833,-2.45,40,40,,,4.79,0.41,
21980,1550,10,26,1,0,0,SHARE,45.7,24.2,20,40,10,,5.11,0.5,
22025,1551,5,25,0,0,0,SHARE,51.271,-0.399,10.3,10.3,18,,3.74,0.3,
22030,1551,9,26,16,30,0,SHARE,43.777,11.249,40,40,,,4.54,0.3,
22050,1552,3,6,0,0,0,SHARE,50.58,13.08,5,5,,,4.46,0.5,
22060,1552,4,20,9,0,0,SHARE,50.57,12.66,4,4,,,4.13,0.5,
22100,1552,8,21,4,0,0,SHARE,45.65,25.6,99.9,99.9,,,3.8,0.5,
22110,1552,9,16,3,0,0,SHARE,47.684,7.35,14.8,18.7,,,3.48,0.3,
22140,1553,8,17,19,30,0,SHARE,51.25,13.365,12.1,20.8,,,4.34,0.56,
22145,1553,11,16,0,0,0,SHARE,47.56,9.7,50,50,,,3.9,0.67,
22170,1554,3,21,23,55,0,SHARE,51.087,5.795,23.3,12.2,,,3.89,0.36,
22210,1554,7,7,0,0,0,SHARE,37.782,20.896,30,30,,,6.13,0.33,
